lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,abe_average,veh_average,Blank,veh_N1,Abe_N1,veh_N2,Abe_N2,veh_N3,Abe_N3,veh_N4,Abe_N4,veh_N5,Abe_N5,veh_N6,Abe_N6
PGo (40:6),-0.010841518,4.659084599,0.014701976,0.903491671,0.999696804,826.5692 -> 637.5692,PG,1628.740113,1647.823446,1348.10009,1553.000095,1554.260094,1729.840134,1742.100132,1638.98011,1577.800114,1702.240128,1538.040108,1554.880104,1645.480118,1708.000107,1714.760113
PGo (40:9),-0.029806248,4.492819186,0.11031747,0.739782989,0.999696804,832.6162 -> 643.6162,PG,1422.2401,1456.623437,1428.0401,1476.380096,1435.8801,1557.880108,1397.780094,1481.640099,1575.260124,1435.380104,1338.200089,1427.360111,1449.120106,1361.100105,1337.200089
PGo (42:0),-0.076603054,4.424810845,0.726327525,0.394076177,0.999696804,866.6944 -> 677.6944,PG,1329.810095,1407.713434,1410.340096,1339.980095,1313.94009,1455.820095,1295.76009,1406.440098,1347.480095,1435.460094,1315.460102,1412.740116,1392.760101,1395.840103,1313.460091
PGo (42:1),0.01675339,4.448344967,0.034785096,0.852046695,0.999696804,864.6788 -> 675.6788,PG,1399.203433,1388.213432,1405.160099,1343.500095,1453.640102,1438.220104,1362.480091,1396.040096,1379.7001,1404.240105,1396.880108,1322.340088,1452.120098,1424.940102,1350.400097
PGo (42:2),-0.028003798,4.491372333,0.097397033,0.754975943,0.999696804,862.6631 -> 673.6631,PG,1427.493437,1460.396773,1357.680096,1396.640106,1522.16011,1462.440102,1355.340096,1448.160091,1481.82011,1423.280102,1422.880104,1577.500118,1431.16011,1454.360119,1351.60009
PGo (42:4),-0.020664412,4.427740341,0.052879891,0.818125742,0.999696804,858.6318 -> 669.6318,PG,1364.01676,1388.306766,1363.620098,1340.360096,1277.280083,1436.100117,1406.420109,1395.420094,1408.580097,1399.840096,1342.080082,1389.460098,1464.680103,1368.660095,1285.060085
PGo (42:6),-0.05651884,4.444179286,0.39581445,0.529258805,0.999696804,854.6005 -> 665.6005,PG,1361.346763,1420.840096,1387.000095,1409.940086,1314.540092,1454.080101,1353.640095,1333.500092,1404.660103,1450.060089,1340.700096,1394.620102,1422.320107,1482.840103,1332.220085
PGp (16:0),-0.026695532,4.551741758,0.088734112,0.765792681,0.999696804,486.2926 -> 297.2926,PG,1490.970105,1525.280102,1388.140106,1531.180096,1364.8601,1539.960114,1369.800098,1412.420097,1512.280113,1578.620102,1494.100109,1546.30011,1590.420101,1543.200092,1614.360107
PGp (18:0),0.048264361,4.654084576,0.291282295,0.589399975,0.999696804,514.3239 -> 325.3239,PG,1653.100116,1607.243449,1361.180084,1490.920097,1821.880135,1505.58012,1643.460106,1583.160118,1493.040104,1686.520119,1457.440102,1888.900143,1548.140114,1488.380096,1954.640137
PGp (20:0),-0.085579689,4.519366519,0.910557756,0.339966473,0.999696804,542.3552 -> 353.3552,PG,1427.413431,1520.053441,1367.92009,1526.480106,1345.900093,1559.400112,1443.880093,1628.500111,1475.800098,1491.32011,1245.540085,1446.320107,1585.920116,1468.300102,1467.440098
PGp (28:0),-0.026825842,4.39133989,0.088960825,0.765502431,0.999696804,668.4597 -> 479.4597,PG,1324.240096,1353.806762,1354.180099,1312.460094,1309.340099,1340.680088,1289.020096,1354.180099,1330.900097,1305.680092,1341.300091,1486.180096,1336.800095,1323.660103,1338.080101
PGp (30:1),-0.002559961,4.393741248,8.10E-04,0.977291338,0.999696804,694.4753 -> 505.4753,PG,1337.400096,1345.706763,1363.860092,1364.240086,1267.420094,1342.820091,1352.520096,1281.840107,1295.860085,1516.400108,1444.880112,1325.300098,1362.960094,1243.640087,1300.760094
PGp (34:4),-0.035223946,4.391739012,0.153381859,0.695324258,0.999696804,744.491 -> 555.491,PG,1320.933427,1358.220092,1354.800095,1349.500084,1369.700096,1355.12009,1277.740093,1439.220097,1270.880085,1329.540085,1353.640102,1374.620094,1401.620098,1301.320099,1252.020088
PGp (36:5),0.035812957,4.470861777,0.159158687,0.689932277,0.999696804,770.5066 -> 581.5066,PG,1439.073437,1409.270103,1335.380093,1289.120094,1505.020107,1420.920105,1483.820103,1496.96011,1433.160103,1457.240108,1413.940098,1400.160103,1418.64011,1391.220097,1379.8601
PGp (38:6),0.019369679,4.502726814,0.046628261,0.829037807,0.999696804,796.5223 -> 607.5223,PG,1467.433437,1452.866766,1317.560093,1431.460091,1441.340115,1394.320084,1467.080105,1549.700119,1651.680103,1459.840096,1361.98011,1469.200108,1446.180088,1412.680099,1436.340103
PGp (40:6),-0.05774082,4.443514991,0.413072881,0.520413939,0.999696804,824.5536 -> 635.5536,PG,1358.176764,1419.610097,1403.12011,1478.700108,1345.380093,1425.860081,1368.940105,1332.880093,1321.42009,1509.120106,1356.280106,1340.460102,1355.240097,1430.640095,1401.800095
PGp (42:2),-0.038940349,4.509914039,0.188438503,0.664219428,0.999696804,860.6475 -> 671.6475,PG,1436.470103,1481.476769,1424.880104,1472.64011,1358.160091,1445.5201,1432.30011,1559.300098,1548.200111,1594.080109,1347.320095,1439.400108,1570.280113,1377.92009,1362.560097
PGp (42:4),-0.038855738,4.40823219,0.186723855,0.665657428,0.999696804,856.6162 -> 667.6162,PG,1328.443428,1369.636765,1435.940121,1340.200089,1358.020088,1342.620102,1305.200096,1419.280106,1336.600094,1354.040096,1345.3601,1349.2001,1303.200092,1412.480099,1322.280098
PGp (42:6),0.004414938,4.449105544,0.0024161,0.960796696,0.999696804,852.5849 -> 663.5849,PG,1397.586761,1397.593432,1370.820103,1339.12009,1378.140087,1436.980091,1424.860096,1492.700111,1377.300095,1339.180096,1479.720104,1426.30011,1425.860092,1351.280094,1299.640095
PI (12:0),-1.25E-04,5.537053283,2.00E-06,0.998872491,0.999696804,534.241 -> 257.241,PI,2967.460211,2978.243546,2913.000195,3128.680218,3068.520206,2817.620201,2845.640198,3113.34021,3052.980217,2956.800217,2903.460205,2965.500225,2994.480236,2887.520206,2939.680202
PI (14:0),0.125141287,4.510936101,1.945998454,0.163018709,0.999696804,562.2723 -> 285.2723,PI,1525.970105,1404.566766,1351.180092,1471.460094,1668.500114,1370.300098,1457.820091,1405.2201,1489.400105,1375.860104,1451.400097,1335.480091,1493.560112,1469.080109,1595.14011
PI (14:1),0.022665057,4.592511902,0.064052107,0.800202393,0.999696804,560.2566 -> 283.2566,PI,1555.466775,1535.780109,1497.540108,1580.680111,1582.880104,1559.100109,1583.060101,1590.440117,1575.500111,1524.420109,1598.600113,1446.040104,1622.040112,1514.000107,1370.720108
PI (16:0),0.02829033,4.547269535,0.099591522,0.752320375,0.999696804,590.3036 -> 313.3036,PI,1504.220107,1479.723442,1511.180103,1390.800091,1710.180115,1606.50013,1334.60009,1592.640118,1764.20013,1388.480103,1330.160095,1492.920105,1488.280109,1407.000107,1397.900101
PI (16:1),-0.016828635,4.508282685,0.035193051,0.851191707,0.999696804,588.2879 -> 311.2879,PI,1446.430104,1468.7601,1416.100094,1475.080105,1518.58012,1589.700108,1632.920128,1441.44009,1388.760094,1511.660107,1364.7201,1404.240108,1399.76009,1390.440083,1373.840092
PI (18:0),0.051754896,4.60172622,0.334240898,0.5631725,0.999696804,618.3349 -> 341.3349,PI,1593.676779,1543.92344,1359.320091,1457.240108,1646.940125,1677.580112,1609.66011,1501.360104,1718.080132,1620.760109,1568.100101,1516.80011,1416.900093,1489.800098,1602.380112
PI (18:1),0.134470056,4.76517978,2.269564335,0.131936987,0.999696804,616.3192 -> 339.3192,PI,1844.503461,1688.760124,1417.440094,1628.520115,1703.840118,1600.920116,1635.160122,1540.880108,1948.540119,1909.360146,1584.900116,1714.380123,2199.080143,1738.500134,1995.500149
PI (18:2),0.047945091,4.607333145,0.286831503,0.592258169,0.999696804,614.3036 -> 337.3036,PI,1591.163445,1543.580111,1448.240105,1653.940117,1426.740093,1520.14011,1528.740112,1468.760117,1716.660118,1545.440105,1603.520119,1463.140102,1814.080132,1610.060116,1457.240097
PI (18:3),-0.09629531,4.831585242,1.166904239,0.28003825,0.999696804,612.2879 -> 335.2879,PI,1794.04346,1921.770132,1392.480103,1798.08012,2189.960152,2213.440144,2033.140141,2087.440155,1899.580135,1656.440121,1642.820118,1993.940144,1538.200104,1781.280109,1460.560108
PI (18:4),0.00592246,4.447104546,0.004345815,0.94743929,0.999696804,610.2723 -> 333.2723,PI,1387.383434,1387.323427,1468.020092,1373.8801,1403.2001,1383.660099,1430.860092,1368.880089,1457.520115,1513.880096,1348.840092,1383.340092,1366.200104,1300.300087,1317.680103
PI (20:0),0.116052659,4.604202988,1.679926316,0.194934244,0.999696804,646.3662 -> 369.3662,PI,1624.363441,1504.150105,1447.440121,1374.240101,1786.200104,1473.420097,1855.380127,1510.980114,1641.820118,1600.400108,1431.680096,1450.44009,1608.060108,1615.420116,1423.040096
PI (20:1),0.040585531,4.531483295,0.204846445,0.65083705,0.999696804,644.3505 -> 367.3505,PI,1494.930105,1459.333432,1489.300114,1335.500084,1455.120121,1490.280106,1703.580124,1428.260098,1461.460098,1581.720119,1475.620102,1502.260098,1439.980099,1417.980087,1433.820084
PI (20:2),-1.25E-04,4.498499133,1.93E-06,0.998892767,0.999696804,642.3349 -> 365.3349,PI,1429.183439,1434.5501,1577.680111,1499.080093,1341.640102,1434.780102,1394.200089,1430.920101,1403.98011,1439.280102,1427.740097,1407.7001,1553.30011,1395.540104,1454.240124
PI (20:3),-0.017665945,4.470979118,0.038719432,0.844005541,0.999696804,640.3192 -> 363.3192,PI,1407.400101,1429.803431,1398.100113,1455.980095,1412.800098,1351.720097,1481.880108,1453.480091,1394.440083,1470.620113,1444.460114,1425.180092,1364.940094,1421.840099,1345.880108
PI (20:4),-0.028569959,4.461914547,0.101243338,0.750342652,0.999696804,638.3036 -> 361.3036,PI,1396.390101,1429.783433,1351.600101,1358.540089,1292.280087,1520.080109,1346.240097,1444.60009,1513.740116,1458.560097,1422.340111,1432.980114,1392.460098,1363.940098,1411.280098
PI (20:5),-0.003137448,4.491427021,0.001222787,0.972104966,0.999696804,636.2879 -> 359.2879,PI,1444.453434,1452.196768,1311.600086,1366.400101,1386.660095,1495.8801,1388.980099,1503.060112,1523.560108,1405.700089,1516.740108,1573.700111,1492.60009,1368.440094,1358.180103
PI (22:0),-0.047052811,4.598117543,0.276244406,0.599173399,0.999696804,674.3975 -> 397.3975,PI,1538.390111,1594.426776,1333.340084,1605.240105,1479.000103,1597.320114,1626.900127,1841.940132,1473.660103,1504.540092,1572.66011,1524.560104,1554.220112,1492.960106,1523.900108
PI (22:1),0.007988915,4.46715298,0.007911153,0.929125887,0.999696804,672.3818 -> 395.3818,PI,1398.940097,1396.246768,1584.3801,1386.740105,1440.220093,1483.660107,1395.140106,1436.680103,1397.5401,1396.420116,1435.800091,1365.60009,1377.600098,1308.380089,1347.340096
PI (22:2),0.047634508,4.539762744,0.28237714,0.595147371,0.999696804,670.3662 -> 393.3662,PI,1517.713441,1472.736772,1384.680103,1418.240093,1445.440113,1388.980095,1708.42012,1534.920097,1538.580101,1438.000114,1437.420101,1530.240116,1547.100113,1526.040115,1429.320095
PI (22:4),-0.017103333,4.431934241,0.036218912,0.849064127,0.999696804,666.3349 -> 389.3349,PI,1361.743432,1383.273427,1447.600101,1389.000095,1337.040104,1423.240089,1428.460098,1376.560089,1308.240097,1389.740101,1359.480095,1349.7001,1326.720097,1371.400089,1410.520103
PI (22:6),-0.011392472,4.476357629,0.016090355,0.899060892,0.999696804,662.3036 -> 385.3036,PI,1393.350095,1408.906764,1653.560123,1466.30011,1430.0401,1409.380081,1388.540096,1410.020084,1490.060123,1382.300098,1387.020077,1379.560097,1330.900089,1405.880112,1333.540085
PI (24:0),-0.015611788,4.58102079,0.030379026,0.861632999,0.999696804,716.408 -> 439.408,PI,1524.886775,1547.040114,1451.420101,1583.92012,1469.5201,1551.960121,1495.520111,1474.700108,1728.56012,1533.98011,1386.580093,1706.960114,1482.000092,1430.720112,1587.140133
PI (26:0),0.023554821,4.521593751,0.06897164,0.792839998,0.999696804,744.4393 -> 467.4393,PI,1476.530104,1456.150105,1476.700104,1658.320129,1426.440105,1508.460106,1548.260094,1411.520092,1541.64011,1366.300098,1536.420113,1350.300091,1448.600098,1442.000111,1357.820103
PI (26:1),0.038159636,4.489591577,0.180828106,0.670662543,0.999696804,742.4237 -> 465.4237,PI,1457.773435,1424.600096,1367.720097,1439.860088,1430.420109,1373.26009,1417.340096,1483.960102,1548.180111,1421.840103,1447.360088,1463.520096,1485.460114,1365.160099,1417.880093
PI (28:0),0.022633878,4.438509113,0.063466672,0.80109832,0.999696804,772.4706 -> 495.4706,PI,1393.890093,1377.163429,1386.8601,1358.520107,1397.840096,1388.520081,1399.960091,1389.580101,1544.300098,1452.7001,1333.10009,1338.94009,1399.880096,1334.720093,1288.26009
PI (28:1),-0.040522026,4.466853059,0.203597997,0.651832188,0.999696804,770.455 -> 493.455,PI,1382.380097,1428.163439,1500.660099,1477.700111,1373.960091,1432.460098,1408.400112,1371.060101,1424.240089,1589.640114,1351.800102,1355.200104,1333.640095,1342.920109,1402.240093
PI (28:2),0.048290933,4.444291895,0.289003859,0.590859589,0.999696804,768.4393 -> 491.4393,PI,1415.193431,1372.716768,1355.680099,1370.420113,1459.840096,1353.440094,1524.340107,1355.800098,1400.460094,1348.140095,1411.900101,1417.980099,1409.060093,1390.520107,1285.560093
PI (30:0),-0.0175618,4.413989882,0.038165945,0.845110297,0.999696804,800.5019 -> 523.5019,PI,1349.796764,1371.540099,1378.08009,1283.880096,1376.560101,1346.960098,1367.580101,1406.600098,1376.320095,1434.900097,1356.380089,1320.080105,1340.160107,1436.820103,1281.780094
PI (30:1),0.001063016,4.426339729,1.40E-04,0.990561949,0.999696804,798.4863 -> 521.4863,PI,1372.943428,1376.553432,1358.600094,1372.820118,1304.800083,1436.480095,1361.5401,1324.100094,1445.58009,1350.860096,1423.260101,1404.220097,1339.040104,1370.840096,1363.44009
PI (30:2),-0.031732935,4.419778886,0.124629113,0.724067084,0.999696804,796.4706 -> 519.4706,PI,1346.070098,1382.166765,1408.720097,1372.720104,1383.180096,1322.680088,1357.240108,1385.900089,1345.180096,1543.380112,1360.500099,1342.780102,1315.400093,1325.540092,1314.920097
PI (30:3),0.004400627,4.404922995,0.002396075,0.960959363,0.999696804,794.455 -> 517.455,PI,1356.580091,1357.793428,1312.140087,1337.320095,1403.080097,1352.5201,1355.60009,1360.820091,1379.900093,1426.380096,1304.08009,1366.880096,1386.340096,1302.840088,1310.480083
PI (30:4),-0.064783677,4.416037891,0.519431158,0.471084435,0.999696804,792.4393 -> 515.4393,PI,1332.430091,1398.95343,1343.840084,1399.140099,1335.700092,1412.340096,1320.360092,1326.060097,1306.120094,1448.020096,1391.78009,1440.100101,1345.140095,1368.060093,1295.480083
PI (32:0),0.0397736,4.479228598,0.196346162,0.657686426,0.999696804,828.5332 -> 551.5332,PI,1445.766764,1411.930103,1384.440079,1432.420109,1372.8801,1443.260105,1338.580097,1483.860092,1616.600098,1491.980114,1554.100113,1288.820099,1381.18008,1331.240097,1411.260098
PI (32:1),0.007921585,4.499323111,0.007795703,0.929643583,0.999696804,826.5176 -> 549.5176,PI,1451.330102,1449.036771,1386.240105,1554.560112,1365.140099,1500.060112,1484.600113,1393.360096,1479.840107,1506.7001,1345.380089,1390.000107,1536.020103,1349.5401,1497.000099
PI (32:2),-0.053308219,4.453412659,0.352187545,0.552877418,0.999696804,824.5019 -> 547.5019,PI,1366.873432,1423.316769,1449.160099,1540.400108,1336.300098,1369.300091,1376.180103,1376.160099,1424.980099,1450.140114,1316.480087,1360.380104,1389.380104,1443.5201,1357.920101
PI (32:3),0.043353347,4.453213398,0.233027068,0.629288331,0.999696804,822.4863 -> 545.4863,PI,1422.23343,1385.020096,1350.76009,1354.860092,1436.2201,1368.580097,1420.640095,1450.060104,1383.280098,1369.420094,1451.460106,1452.240093,1458.520092,1314.960098,1383.28009
PI (32:4),0.038686196,4.426243725,0.185314025,0.666845672,0.999696804,820.4706 -> 543.4706,PI,1390.060097,1358.283431,1367.000099,1354.580105,1316.820091,1333.00008,1374.480091,1339.380085,1386.200092,1409.140118,1436.860104,1337.220097,1478.380108,1376.380104,1347.620098
PI (32:5),0.003942071,4.42701361,0.00192471,0.965006817,0.999696804,818.455 -> 541.455,PI,1379.050098,1380.016762,1315.300102,1345.980091,1329.980095,1362.560097,1332.94009,1369.020092,1389.340092,1387.220097,1499.520115,1410.700096,1410.300098,1404.620098,1312.220097
PI (34:2),-0.058683997,4.61756406,0.429899529,0.512038252,0.999696804,852.5332 -> 575.5332,PI,1546.870112,1614.666778,1431.100101,2002.320133,1564.440125,1530.96011,1538.2201,1623.380116,1778.340115,1535.14011,1470.720119,1621.000111,1575.340111,1375.200089,1354.160103
PI (34:3),-0.114912355,4.709706053,1.654275991,0.198377944,0.999696804,850.5176 -> 573.5176,PI,1626.590123,1770.390125,1387.560089,1494.260105,1901.360138,1753.740116,1585.340126,1931.020145,1452.020115,1978.940136,1745.340137,1865.86013,1522.040115,1598.520115,1553.440105
PI (34:4),-0.089704074,7.302548931,1.053621535,0.304674487,0.999696804,848.5019 -> 571.5019,PI,10513.9907,11217.94417,1499.560097,11560.00081,10960.04087,10386.32089,9539.180557,12794.98096,8142.420422,9671.920681,12546.46079,12755.58093,12090.82079,10138.86074,9805.020752
PI (34:5),-0.073194032,5.397269027,0.685120049,0.407829209,0.999696804,846.4863 -> 569.4863,PI,2731.466842,2887.496873,1410.000099,2746.280193,2752.140198,2934.560196,2067.000122,3201.740257,2213.920147,3030.54023,3376.660213,2516.560158,3177.840191,2895.300205,2801.240181
PI (34:6),0.035503098,4.417546276,0.156002558,0.692863854,0.999696804,844.4706 -> 567.4706,PI,1378.323432,1349.933428,1381.940094,1297.120087,1275.980091,1351.500088,1421.300102,1364.340092,1410.360107,1436.960106,1410.080101,1280.920097,1432.0201,1368.760101,1320.200092
PI (36:0),-0.087759539,4.556777123,0.958825909,0.327482867,0.999696804,884.5958 -> 607.5958,PI,1460.246771,1557.230106,1455.360104,1663.02013,1448.760098,1607.660107,1574.920113,1539.980106,1428.280109,1651.420109,1444.580101,1471.580097,1559.280113,1409.720085,1305.660095
PI (36:3),0.065306135,5.710728759,0.548927186,0.458756377,0.999696804,878.5489 -> 601.5489,PI,3597.346898,3447.606918,1434.980122,4112.040348,3122.720207,3372.380215,4244.420235,3806.420296,3387.12027,3560.820263,3635.10025,3215.860218,4043.260235,2618.120171,3151.46019
PI (36:4),0.024199656,6.729714819,0.076376673,0.782269042,0.999696804,876.5332 -> 599.5332,PI,7318.347191,7230.570498,1395.840096,7402.220604,6954.700493,8094.360535,7922.040531,6111.840405,6436.420471,7816.620556,6464.200462,7677.540535,8243.480644,6280.840355,7889.240547
PI (36:5),0.01387006,4.512831396,0.02390874,0.877117345,0.999696804,874.5176 -> 597.5176,PI,1464.380106,1455.203433,1439.320107,1403.060108,1394.120098,1445.180096,1341.160103,1555.62011,1574.30011,1377.18008,1450.000107,1467.900093,1537.520111,1482.280109,1489.180107
PI (36:6),-0.039185737,4.450901067,0.190335308,0.66263769,0.999696804,872.5019 -> 595.5019,PI,1376.883427,1419.98677,1387.280094,1328.920097,1406.400097,1381.800117,1357.140095,1462.3801,1432.760105,1481.780094,1394.000088,1342.160084,1396.880093,1522.880127,1274.120087
PI (36:7),-0.044818948,4.431185089,0.248811108,0.61791346,0.999696804,870.4863 -> 593.4863,PI,1358.690098,1405.766768,1330.600101,1512.46011,1354.340111,1350.480099,1378.220093,1422.420109,1334.320087,1352.760098,1405.0401,1463.640099,1393.020107,1332.840092,1287.200092
PI (36:8),0.00909186,4.459204792,0.010249435,0.919360345,0.999696804,868.4706 -> 591.4706,PI,1406.323432,1402.636771,1415.220089,1419.520115,1349.860088,1392.7001,1454.140102,1379.680092,1370.780102,1452.980118,1485.800098,1346.380096,1407.140095,1424.560104,1370.220108
PI (38:0),0.014091815,4.519193599,0.024690296,0.875141244,0.999696804,912.6271 -> 635.6271,PI,1475.520107,1466.200106,1400.980099,1428.680096,1396.660103,1543.40012,1419.8801,1445.260109,1471.880104,1469.680111,1427.820103,1499.740101,1744.060135,1410.440102,1392.820095
PI (38:1),-0.052663667,4.449620625,0.343739439,0.557678659,0.999696804,910.6115 -> 633.6115,PI,1368.283429,1424.063427,1396.360107,1404.280094,1385.440094,1384.44009,1410.140091,1482.540092,1410.900101,1453.100101,1321.200104,1467.960106,1408.900097,1352.060078,1273.12009
PI (38:3),-0.10689146,7.089780428,1.493922243,0.221608897,0.999696804,906.5802 -> 629.5802,PI,8984.193918,9713.650703,1571.020111,13352.30106,8954.600536,10404.32081,8282.16058,7819.400536,7348.960552,9500.060684,9707.760609,9444.760632,9471.960659,7761.060505,10139.72057
PI (38:4),0.022495237,9.109774866,0.066667367,0.796252368,0.999696804,904.5645 -> 627.5645,PI,38551.54592,38192.25956,2077.460129,35768.72242,39606.84271,37641.92303,36880.56235,34783.30247,34913.26223,47653.16406,37482.20291,38092.58313,41905.52302,35213.86225,40520.88228
PI (38:5),-0.045018839,7.684559547,0.265923028,0.606079845,0.999696804,902.5489 -> 625.5489,PI,13953.61433,14467.5777,1718.520111,12745.26106,16156.60127,15530.26093,14378.94095,13307.42085,15331.36103,17665.44134,12783.32088,15423.90115,13403.96098,12133.18086,11667.50088
PI (38:6),-0.021136776,5.093172528,0.056690869,0.811804741,0.999696804,900.5332 -> 623.5332,PI,2224.646829,2264.993487,1494.500114,2342.940193,2302.34016,2046.16013,2344.360188,1980.820141,2061.660141,2444.220161,2109.300156,2573.900154,2681.740204,2201.920143,1848.480125
PI (38:7),0.058739994,5.038703008,0.437190365,0.508481673,0.999696804,898.5176 -> 621.5176,PI,2207.313488,2127.780148,1380.180092,2070.580143,1740.660122,2396.620159,2573.34016,1906.260117,2711.920174,2416.040173,2090.100155,2022.480145,1920.780148,1954.700153,2207.08017
PI (38:8),0.020679895,4.473946361,0.053083991,0.817781246,0.999696804,896.5019 -> 619.5019,PI,1437.880107,1422.320101,1304.560104,1476.620113,1569.880135,1449.860107,1442.440102,1434.920101,1427.900105,1439.660099,1416.740101,1365.900085,1453.640106,1366.960102,1316.680096
PI (38:9),-0.034653509,4.504762125,0.149255046,0.699248282,0.999696804,894.4863 -> 617.4863,PI,1442.276776,1482.650104,1316.360096,1570.220116,1486.320114,1609.500111,1387.800106,1361.100101,1534.340111,1501.140102,1444.500107,1517.660114,1409.960102,1336.280079,1390.740116
PI (40:0),-0.031953087,4.592389902,0.127338754,0.721207427,0.999696804,940.6584 -> 663.6584,PI,1532.653444,1574.31344,1405.320095,1441.920094,1482.860111,1615.000107,1533.380108,1558.2001,1522.620106,1670.260117,1496.080105,1455.380108,1472.260109,1705.120117,1688.720127
PI (40:1),-0.058132118,4.444943962,0.418860102,0.51750638,0.999696804,938.6428 -> 661.6428,PI,1367.443432,1428.670101,1317.580093,1411.420109,1379.740101,1447.060101,1412.440109,1401.460102,1368.080097,1429.980091,1385.140095,1473.580109,1332.780098,1408.520096,1326.480095
PI (40:10),-0.012004108,4.650314381,0.018016944,0.89322291,0.999696804,920.5019 -> 643.5019,PI,1616.506779,1635.426783,1372.960091,1640.880123,1513.000107,1784.740131,1617.360119,1457.14011,1961.580132,1701.360126,1597.120117,1542.220093,1490.460094,1686.220116,1519.520103
PI (40:2),0.043480467,4.657441479,0.23640095,0.626817709,0.999696804,936.6271 -> 659.6271,PI,1652.143452,1607.563445,1425.120102,1379.480099,1511.8801,1752.900131,1580.200119,1675.16011,2069.10014,1556.520107,1600.440117,1621.180107,1667.120132,1660.140114,1484.120106
PI (40:3),-0.112201554,4.599353103,1.569920819,0.210218513,0.999696804,934.6115 -> 657.6115,PI,1494.093434,1621.180117,1449.080109,1773.380116,1433.800117,1545.680115,1504.680099,1413.140118,1553.440098,1680.320122,1421.60009,1700.940117,1481.400108,1613.620117,1569.640091
PI (40:4),0.078051561,5.465024113,0.780173916,0.377087955,0.999696804,932.5958 -> 655.5958,PI,3015.920221,2868.123536,1518.740108,2943.82021,2965.680222,2472.880169,2896.260189,2971.480213,3148.84026,3051.380238,2651.900196,3431.600227,3565.320248,2337.580162,2867.520214
PI (40:5),0.13902104,6.308192418,2.508814987,0.113211033,0.999696804,930.5802 -> 653.5802,PI,5651.243761,5150.970384,1367.580093,4364.960358,6030.240475,4602.400349,5508.040451,3880.040321,5656.520447,5333.080425,4665.500301,6493.740425,6752.940456,6231.600426,5294.220436
PI (40:6),-0.13108505,5.612872267,2.206997335,0.137385848,0.999696804,928.5645 -> 651.5645,PI,3130.900217,3442.59025,1409.2001,3492.180229,3375.560215,3518.780273,3296.900215,3050.02021,2955.420197,3968.140293,3165.400249,3126.380238,3392.30022,3500.040256,2599.820206
PI (40:7),-0.054139637,4.702834892,0.3671953,0.544537053,0.999696804,926.5489 -> 649.5489,PI,1655.580116,1724.006779,1377.360096,1834.940121,1542.220108,1699.820118,1620.020111,1678.620106,1905.72015,1685.560101,1722.520111,1628.40012,1524.760094,1816.700111,1618.24012
PI (40:8),0.037338287,4.580677025,0.173817754,0.6767409,0.999696804,924.5332 -> 647.5332,PI,1561.05678,1526.916775,1364.92009,1276.460106,1440.820103,1595.440113,1585.420116,1568.520123,1708.860134,1570.2201,1500.620102,1545.760101,1597.580116,1605.100109,1533.040112
PI (40:9),-0.02955474,4.449714219,0.108293661,0.742095204,0.999696804,922.5176 -> 645.5176,PI,1385.223429,1419.933432,1332.840099,1399.840103,1383.920101,1409.200081,1381.08009,1404.600098,1526.16011,1604.360119,1356.520092,1364.820103,1366.780098,1336.78009,1296.880081
PI (42:0),-0.011942939,4.492379933,0.017707086,0.894139623,0.999696804,968.6897 -> 691.6897,PI,1424.566762,1441.806765,1494.12011,1437.060097,1365.700089,1415.080097,1438.820087,1491.120102,1437.420105,1505.400105,1508.180103,1367.840092,1416.580093,1434.340099,1380.700096
PI (42:1),0.01981142,4.467385884,0.048696251,0.825347623,0.999696804,966.6741 -> 689.6741,PI,1426.360099,1411.750099,1348.720085,1400.8601,1430.960098,1359.540096,1320.940098,1444.420105,1489.300095,1419.460098,1522.160103,1430.880104,1452.240105,1415.340092,1342.560097
PI (42:10),0.011479345,4.422988933,0.016322347,0.898339743,0.999696804,948.5332 -> 671.5332,PI,1384.053432,1378.496768,1254.780083,1414.700108,1350.820095,1336.5201,1358.720093,1381.7001,1483.82011,1502.000111,1410.900105,1323.940102,1392.460098,1312.12009,1307.600094
PI (42:11),0.034861003,4.4521141,0.150647968,0.697916905,0.999696804,946.5176 -> 669.5176,PI,1413.786766,1384.600099,1387.280102,1461.680111,1352.020092,1377.740089,1385.480106,1365.680096,1428.180103,1374.280102,1490.0401,1370.980099,1456.240101,1357.240097,1370.760094
PI (42:3),0.023630054,4.521675674,0.069407994,0.792200698,0.999696804,962.6428 -> 685.6428,PI,1473.963442,1455.216768,1505.240108,1435.160091,1435.580101,1462.800098,1498.760113,1493.600105,1658.680122,1524.900116,1410.560108,1419.020096,1452.180096,1395.820103,1388.020115
PI (42:4),-0.035740762,4.502501548,0.158699326,0.69035685,0.999696804,960.6271 -> 683.6271,PI,1431.316769,1472.413438,1402.140095,1443.8601,1443.080109,1395.120098,1384.5201,1454.280102,1424.14011,1441.080101,1453.320099,1512.12011,1439.000099,1588.020115,1443.840099
PI (42:5),-0.028989481,4.519287562,0.104501872,0.74649267,0.999696804,958.6115 -> 681.6115,PI,1456.650099,1491.923438,1368.280098,1403.58009,1372.820095,1465.940098,1441.820107,1464.180111,1476.920097,1583.12011,1555.240093,1546.000111,1510.420105,1488.720112,1382.680099
