lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,abe_average,veh_average,Blank,veh_N3,Abe_N3,veh_N4,Abe_N4,veh_N5,Abe_N5,veh_N6,Abe_N6,veh_N7,Abe_N7
TAG(56:1)_FA 18:1,-0.108314855,4.175023843,0.844292753,0.35817192,0.99982009,934.9 -> 635.9,TAG2,1104.604079,1191.352082,998.6000786,1104.50008,1133.880081,1190.460075,1094.740074,1201.220078,1142.520084,1226.26009,1009.180073,1234.320087,1142.700085
TAG(56:1)_FA 20:0,0.009612641,4.123517507,0.006632572,0.935091557,0.99982009,934.9 -> 605.896,TAG2,1091.528076,1084.940077,1141.640087,1085.100075,1132.380081,1111.220085,1104.200066,1056.640068,1097.980076,1061.760078,1046.320076,1109.98008,1076.760082
TAG(56:1)_FA 20:4,0.007076918,4.118250813,0.003595231,0.952187298,0.99982009,934.9 -> 613.9,TAG2,1092.892081,1087.332071,1087.600086,1122.580074,1048.460075,1044.96006,1137.380077,1141.300079,1189.720097,1058.280067,1034.940075,1069.540073,1053.960079
TAG(56:2)_FA 16:0,0.053247539,4.159675258,0.203848514,0.651632206,0.99982009,932.9 -> 659.9,TAG1,1143.452081,1102.888079,1109.200081,1071.460083,1122.740082,1197.980099,1155.700085,1168.240078,1211.860081,1020.940067,1092.280071,1055.820068,1134.680084
TAG(56:2)_FA 16:1,-0.022327358,4.132215334,0.035812435,0.849903358,0.99982009,932.9 -> 661.9,TAG1,1096.176077,1114.424081,1054.140072,1096.240074,1142.700089,1110.820072,1126.160072,1234.320099,1106.360085,1042.400078,1037.800068,1088.340084,1067.860073
TAG(56:2)_FA 18:0,0.038151915,4.105628593,0.104379864,0.74663562,0.99982009,932.9 -> 631.9,TAG1,1084.148076,1056.364076,1171.900085,1016.400074,1085.260075,1089.140079,1055.360073,1027.34008,1138.760078,1093.98008,1070.260082,1054.960068,1071.100071
TAG(56:2)_FA 18:1,0.00579222,4.128425014,0.00240966,0.960848937,0.99982009,932.9 -> 633.9,TAG2,1103.008082,1098.268076,1068.260067,1082.200081,1089.740093,1063.200066,1042.180073,1068.420078,1238.78009,1194.680077,1116.440079,1082.840076,1027.900074
TAG(56:2)_FA 18:2,-0.031773387,4.102915083,0.072419562,0.787845936,0.99982009,932.9 -> 635.9,TAG2,1063.924073,1089.128075,1089.640083,1029.980068,1010.560062,1118.520077,1036.340076,1107.900082,1033.540066,1073.460075,1106.000076,1115.780071,1133.180084
TAG(56:2)_FA 20:0,-0.008294252,4.104294468,0.004935284,0.943993422,0.99982009,932.9 -> 603.9,TAG2,1073.624078,1081.104074,1093.260078,1031.840069,1060.740078,1046.460075,1093.920082,1150.000072,1054.660069,1093.66008,1114.520081,1083.560074,1044.280079
TAG(56:2)_FA 20:4,0.026264297,4.126299846,0.049523423,0.823894637,0.99982009,932.9 -> 611.9,TAG2,1102.30808,1082.312077,1128.700089,1092.760071,1074.860069,1061.380081,1055.600082,1086.080074,1201.660084,1077.720081,1043.160084,1093.620075,1136.260082
TAG(56:3)_FA 16:0,0.068344006,4.131156759,0.335418469,0.562485783,0.99982009,930.8 -> 657.8,TAG1,1124.616077,1073.620079,1096.840076,1106.860077,1194.000069,1029.900078,1098.800079,1082.080082,1096.860077,1066.280075,1169.060093,1082.980083,1064.360069
TAG(56:3)_FA 16:1,-0.044990179,4.145943903,0.145501997,0.702871413,0.99982009,930.8 -> 659.8,TAG1,1101.77608,1136.524084,1030.280071,1164.560085,1050.060074,1050.360073,1193.44009,1081.560081,1127.720081,1264.700092,1078.320076,1121.440086,1059.34008
TAG(56:3)_FA 18:0,-0.026851447,4.127111467,0.051771445,0.820009007,0.99982009,930.8 -> 629.8,TAG1,1085.184077,1106.496076,1098.50008,1070.62006,1067.58007,1098.160088,1114.300076,1071.780064,1082.460083,1235.620098,1134.980087,1056.300072,1026.600067
TAG(56:3)_FA 18:1,-0.092446474,4.176292043,0.614542499,0.433082587,0.99982009,930.8 -> 631.796,TAG2,1092.268071,1165.936082,1182.940075,1042.50008,1164.520081,1157.140083,1053.060074,1193.760086,1083.50008,1271.380085,1023.220058,1164.900078,1137.040062
TAG(56:3)_FA 18:2,0.00341266,4.133485643,8.36E-04,0.976933594,0.99982009,930.8 -> 633.8,TAG2,1089.908072,1088.200078,1209.50008,1074.32008,1157.780071,1094.16008,1104.06007,1017.08007,1057.680077,1136.760082,1075.040073,1118.680077,1054.980068
TAG(56:3)_FA 20:0,-0.019476825,4.143990875,0.027259149,0.868862557,0.99982009,930.8 -> 601.8,TAG2,1102.336081,1119.21208,1094.600086,1016.580063,1028.200073,1147.960079,1086.560074,1193.60009,1077.100086,1171.080086,1153.640087,1066.84008,1166.180084
TAG(56:3)_FA 20:4,0.054938867,4.097453537,0.216514633,0.641708523,0.99982009,930.8 -> 609.8,TAG2,1097.824075,1056.952077,1044.660069,1063.780083,1011.540066,1082.820076,1097.90007,1082.380081,1191.900074,989.2600708,1100.660084,1066.520073,1087.120079
TAG(56:4)_FA 16:0,-0.034983023,4.157740531,0.088012715,0.766718945,0.99982009,928.8 -> 655.8,TAG1,1114.216079,1142.560081,1044.020069,1003.320061,1071.380074,1174.380077,1079.280083,1216.160084,1180.600086,1134.640079,1106.420071,1184.300102,1133.400082
TAG(56:4)_FA 16:1,-0.011558607,4.092231373,0.0095839,0.922013767,0.99982009,928.8 -> 657.8,TAG1,1071.216077,1081.212075,1010.780071,1075.280083,1134.680077,1139.020077,1032.280079,1085.700069,1051.580074,1040.440071,1057.860085,1065.620075,1079.680069
TAG(56:4)_FA 18:0,-0.047412152,4.17907796,0.161748576,0.687551722,0.99982009,928.8 -> 627.8,TAG1,1120.540079,1160.176084,1108.140072,1064.040081,1134.040081,1194.340084,1102.620071,1463.300106,1155.280083,1002.980068,1099.280079,1076.220081,1111.48008
TAG(56:4)_FA 18:1,-0.054309301,4.113725227,0.211630505,0.645492422,0.99982009,928.8 -> 629.8,TAG2,1061.420074,1102.520079,1125.860088,1035.720074,1009.960079,1044.18008,1097.440086,1159.480083,1105.160065,1090.760075,1046.460068,1182.460083,1048.080074
TAG(56:4)_FA 18:2,-0.044240967,4.117333419,0.140416185,0.707867618,0.99982009,928.8 -> 631.8,TAG2,1061.916083,1095.520078,1182.040081,1056.160069,1057.660095,1080.68008,1064.840076,1077.080086,1078.720085,1109.500069,1029.84008,1154.180084,1078.520077
TAG(56:4)_FA 20:0,0.005171356,4.141433501,0.001921599,0.965035093,0.99982009,928.8 -> 599.8,TAG2,1110.704078,1108.56008,1080.460072,1145.160084,1099.280071,1134.240074,1104.460079,1145.060089,1035.500065,1047.260075,1165.140095,1071.080078,1149.140079
TAG(56:4)_FA 20:4,0.105493251,4.149051723,0.799688957,0.371186383,0.99982009,928.8 -> 607.8,TAG2,1155.432082,1075.924077,1082.38007,1057.840076,1220.140091,1072.00008,1190.920074,1097.740082,1035.320076,1055.640072,1219.94009,1096.400074,1110.840076
TAG(56:5)_FA 16:0,0.012381964,4.2745217,0.011069905,0.916206305,0.99982009,926.8 -> 653.8,TAG1,1224.368085,1215.236089,1166.780083,1148.120079,1202.040089,1445.100105,1223.120083,1165.560089,1259.600094,1038.940071,1242.800083,1278.460102,1194.280079
TAG(56:5)_FA 16:1,0.029319657,4.137182473,0.061745531,0.803758029,0.99982009,926.8 -> 655.8,TAG1,1112.97208,1091.228075,1118.580082,1068.920078,1136.040085,1109.640072,1040.660069,1043.360069,1131.34008,1044.420071,1101.94009,1189.800087,1154.880077
TAG(56:5)_FA 18:0,0.033778083,4.146477222,0.081983795,0.774626819,0.99982009,926.8 -> 625.8,TAG1,1122.42008,1098.136079,1117.940075,1050.540077,1115.720074,1152.740086,1168.980083,1159.82008,1070.960075,1019.100071,1115.500084,1108.48008,1140.940083
TAG(56:5)_FA 18:1,-0.018223667,4.151598488,0.023872128,0.877210721,0.99982009,926.8 -> 627.796,TAG2,1110.100082,1125.188078,1090.280079,1115.920074,1041.90007,1160.540089,1217.320091,1121.760071,1070.220085,1107.140079,1045.700081,1120.580078,1175.360085
TAG(56:5)_FA 18:2,-0.020834883,4.105261254,0.031143463,0.859920703,0.99982009,926.8 -> 629.8,TAG2,1070.912077,1086.64808,1084.840073,1193.400089,1040.300072,1048.600075,1079.820072,1011.500076,1068.600075,1118.280087,1030.120071,1061.460072,1135.720093
TAG(56:5)_FA 20:0,-0.020082746,4.092913319,0.028927905,0.864945606,0.99982009,926.8 -> 597.8,TAG2,1066.116076,1081.208075,1042.000072,1074.180084,1000.400074,1054.400074,1092.740074,1082.600075,1120.560081,1077.840073,1063.060078,1117.020069,1053.820072
TAG(56:5)_FA 20:4,-0.063610202,4.123570507,0.29055856,0.589862814,0.99982009,926.8 -> 605.8,TAG2,1073.756077,1123.440079,1048.520077,1024.120068,1049.98008,1163.820084,1025.340069,1173.120075,1099.060078,1131.18008,1055.660072,1124.960087,1138.740086
TAG(56:6)_FA 16:0,0.019549725,4.25240769,0.027576306,0.868108826,0.99982009,924.8 -> 651.8,TAG1,1209.996089,1194.832085,1136.400082,1094.50008,1190.720089,1225.18008,1280.400085,1229.880096,1203.900097,1181.640079,1154.820087,1242.960087,1220.140087
TAG(56:6)_FA 16:1,0.033705113,4.184655617,0.081782429,0.774896294,0.99982009,924.8 -> 653.8,TAG1,1164.000083,1136.500085,1054.120071,1135.900089,1055.980072,1115.360085,1175.040077,1029.940075,1237.940094,1164.660084,1056.98008,1236.640091,1294.060093
TAG(56:6)_FA 18:0,0.038402761,4.157090502,0.106037192,0.744701645,0.99982009,924.8 -> 623.8,TAG1,1138.624083,1108.808079,1077.66008,1156.440086,1062.240078,1075.980072,1242.040081,1077.380081,1151.480083,1150.640079,1079.760078,1083.600075,1157.600094
TAG(56:6)_FA 18:1,-0.016157841,4.167965577,0.018780197,0.890998499,0.99982009,924.8 -> 625.8,TAG2,1126.43608,1139.524077,1081.520077,1131.800083,1114.740074,1127.760067,1154.66008,1150.68008,1191.720085,1217.060074,1136.780079,1070.32008,1034.280083
TAG(56:6)_FA 18:2,-0.036596995,4.089759925,0.096060342,0.756609604,0.99982009,924.8 -> 627.8,TAG2,1059.484076,1087.120076,1021.88007,1051.440071,1074.000076,1037.080067,1024.140072,1142.720074,1121.920078,1092.020081,1027.260075,1112.340088,1050.100079
TAG(56:6)_FA 20:0,-0.021172573,4.097956297,0.032141763,0.857716877,0.99982009,924.8 -> 595.8,TAG2,1059.008073,1075.180075,1141.200069,1040.580082,1039.060066,1067.840076,1072.600075,1089.700073,1091.720078,1025.200066,1062.800083,1152.580078,1028.860065
TAG(56:6)_FA 20:4,0.006850403,4.105330214,0.003366942,0.953728434,0.99982009,924.8 -> 603.8,TAG2,1081.532074,1077.376075,1084.58007,1059.760071,1040.22007,1086.540077,1051.740067,1146.560078,1122.020092,1057.420071,1100.300068,1036.600079,1093.380074
TAG(56:7)_FA 16:0,-0.04434634,4.100539876,0.14100844,0.707280538,0.99982009,922.8 -> 649.8,TAG1,1050.936071,1085.248077,1150.920078,1041.160076,1015.820072,1062.340069,1066.080074,1157.540081,1026.700066,1134.200077,1108.200081,1031.00008,1037.880062
TAG(56:7)_FA 16:1,0.024339888,4.052360636,0.042420523,0.836820258,0.99982009,922.8 -> 651.8,TAG1,1051.000075,1032.996077,1032.920071,1045.800068,1076.660076,1013.720074,1004.380081,1036.280079,1184.540077,1012.880081,999.0000687,1056.300083,990.4200706
TAG(56:7)_FA 18:0,0.019275961,4.483072889,0.027023183,0.869426264,0.99982009,922.8 -> 621.8,TAG1,1440.368109,1419.1481,1179.880077,1239.140091,1276.920101,1294.520092,1528.680107,1668.740108,1798.640156,1336.240093,1154.000076,1557.100113,1443.600105
TAG(56:7)_FA 18:1,0.014798975,4.152323013,0.015745913,0.900141404,0.99982009,922.8 -> 623.8,TAG2,1127.120084,1116.316077,1057.440079,1078.260082,1053.820076,1155.780087,1013.120068,1066.760075,1183.340096,1093.380066,1212.560101,1187.400074,1172.760082
TAG(56:7)_FA 18:2,0.00378334,4.085587376,0.001025933,0.974447979,0.99982009,922.8 -> 625.8,TAG2,1061.16807,1059.096072,1109.420082,1076.540073,1057.800076,1038.06007,1077.500076,1075.920082,1054.52005,1008.140057,1038.720074,1096.820076,1077.300076
TAG(56:7)_FA 20:0,0.042967043,4.126599746,0.132557625,0.715794807,0.99982009,922.8 -> 593.8,TAG2,1111.152081,1079.584074,1100.720085,1052.840076,1104.620079,1167.82008,1120.68008,1065.640083,1116.960083,1017.580063,1096.320076,1094.040066,1117.180088
TAG(56:7)_FA 20:4,-0.075248433,4.104362441,0.405962925,0.52402571,0.99982009,922.8 -> 601.8,TAG2,1039.76807,1096.372079,1180.62009,1086.700066,1029.480072,1167.920094,1057.760078,1047.800076,1035.800068,1081.66008,1033.160065,1097.780083,1042.640068
TAG(56:8)_FA 16:0,-0.071345541,4.066711663,0.364720068,0.545896445,0.99982009,920.8 -> 647.8,TAG1,1029.62007,1082.824077,1001.540077,1091.900085,1037.660069,1135.500072,978.1200676,1039.420078,1028.56007,985.260067,1100.040073,1162.040081,1003.72007
TAG(56:8)_FA 16:1,-0.040935404,4.079999358,0.120121781,0.728902446,0.99982009,920.8 -> 649.796,TAG1,1048.464072,1078.132077,1040.360088,1084.460075,1008.280075,1041.420078,1034.06007,1014.200073,1147.960068,1151.400082,1004.920071,1099.180077,1047.100079
TAG(56:8)_FA 18:0,-0.069994507,4.135244986,0.351757133,0.553120141,0.99982009,920.8 -> 619.8,TAG1,1069.128077,1122.77608,1160.020077,1136.200077,1018.580082,1112.860088,1105.740078,1102.140072,1052.200073,992.7000694,1036.080074,1269.980095,1133.040077
TAG(56:8)_FA 18:1,0.021249866,4.362783822,0.032719198,0.856458246,0.99982009,920.8 -> 621.8,TAG2,1324.960096,1302.696093,1093.120075,1375.680092,1183.340076,1226.580082,1402.580105,1318.100098,1671.900135,1285.520096,1173.300072,1307.600098,1193.680092
TAG(56:8)_FA 18:2,-0.073302574,4.146473752,0.386265279,0.534269092,0.99982009,920.8 -> 623.8,TAG2,1092.748077,1150.180081,1020.820072,1102.220081,1059.320076,1238.140079,1146.080082,1206.960083,1179.540081,1065.66008,1023.800076,1137.920082,1055.000069
TAG(56:8)_FA 20:0,-0.021810983,4.169368345,0.03421482,0.853250617,0.99982009,920.8 -> 591.8,TAG2,1121.336076,1137.968079,1126.260086,1043.200062,1020.780067,1188.660091,1159.120071,1089.040077,1244.160088,1074.640072,1073.540081,1294.300091,1109.080074
TAG(56:8)_FA 20:4,0.008950301,4.10566383,0.005745873,0.939576991,0.99982009,920.8 -> 599.8,TAG2,1076.544076,1071.404076,1134.940086,1013.360077,1146.220089,1058.360077,1064.700073,1125.340076,1047.800072,1107.780079,1097.120075,1052.180069,1026.88007
TAG(58:0)_FA 16:0,-0.008616886,4.135319682,0.005334555,0.941775849,0.99982009,964.9 -> 691.9,TAG1,1102.668078,1111.072079,1061.840073,1062.020069,1117.280079,1131.940083,1103.840073,1221.020096,1068.080078,1038.940071,1106.520077,1101.440075,1117.620083
TAG(58:0)_FA 16:1,0.020124467,4.088435657,0.029037976,0.864691381,0.99982009,964.9 -> 693.9,TAG1,1073.664075,1060.028077,1068.600075,1089.360073,1148.720081,1083.900082,1140.920082,1084.880077,1017.580067,1016.160076,1002.180065,1025.840076,1058.920078
TAG(58:0)_FA 18:0,-0.042621734,4.156199985,0.130637711,0.717771752,0.99982009,964.9 -> 663.9,TAG1,1110.528075,1144.436082,1036.680073,1065.160069,1094.760078,1036.680073,1038.620075,1238.940086,1167.72007,1175.720081,1099.520065,1205.680103,1152.020088
TAG(58:0)_FA 18:1,0.007039732,4.109845347,0.003554908,0.952455863,0.99982009,964.9 -> 665.9,TAG2,1077.524078,1073.544077,1152.020081,1094.800072,1099.720078,1051.840073,1088.140076,1123.980083,1042.080074,1054.240074,1083.720081,1042.860085,1073.960079
TAG(58:0)_FA 18:2,0.187176773,4.161942003,2.516399524,0.112667568,0.99982009,964.9 -> 667.9,TAG2,1189.956085,1045.736073,1171.860088,1060.160088,1188.180092,1040.840069,1228.820084,1067.600079,1213.08009,1025.620064,1168.98008,1034.460064,1150.720081
TAG(58:0)_FA 20:0,-0.037373139,4.141329147,0.100363494,0.751393863,0.99982009,964.9 -> 635.9,TAG2,1095.788079,1124.944082,1077.840073,1113.740082,1070.360077,1174.140091,1055.700077,1090.080078,1164.600079,1085.460079,1114.340073,1161.300079,1073.94009
TAG(58:0)_FA 20:4,0.03915681,4.130281983,0.110114965,0.740013288,0.99982009,964.9 -> 643.9,TAG2,1114.404075,1085.176073,1087.68008,1091.100075,1062.760075,1063.620064,1132.160076,1119.360081,1129.38007,1031.600071,1095.440071,1120.200077,1152.280083
TAG(58:1)_FA 16:0,0.047688693,4.113015684,0.163217269,0.686211564,0.99982009,962.9 -> 689.9,TAG1,1103.860085,1068.996073,1079.600071,1042.000069,1046.48008,1086.84008,1103.400078,1131.000076,1135.260098,1090.740074,1112.140083,994.4000664,1122.020084
TAG(58:1)_FA 16:1,-0.104678597,4.108354081,0.785983719,0.37531733,0.99982009,962.9 -> 691.9,TAG1,1039.612073,1119.796079,1104.62009,1017.760067,1055.940075,1222.44009,1091.520073,1153.520077,994.7400627,1093.200085,1055.620079,1112.060078,1000.240074
TAG(58:1)_FA 18:0,0.026518276,4.104475437,0.050470468,0.822246637,0.99982009,962.9 -> 661.9,TAG1,1096.104082,1076.388074,1019.860077,1021.180069,1036.68008,1174.720081,1102.120079,1100.140076,1227.78009,1026.200069,1096.780079,1059.700077,1017.16008
TAG(58:1)_FA 18:1,-0.139226646,4.211665979,1.395923099,0.237407371,0.99982009,962.9 -> 663.9,TAG2,1110.592081,1224.300081,1117.520084,1268.50008,1138.000088,1263.48008,1102.900074,1297.420086,1118.880081,1089.180077,1071.700077,1202.920082,1121.480083
TAG(58:1)_FA 18:2,0.132207055,4.138845709,1.254904332,0.26261784,0.99982009,962.9 -> 665.9,TAG2,1150.884082,1051.416071,1140.620083,1071.640068,1124.780075,1104.800072,1076.400074,1054.460068,1126.300087,993.1800766,1135.900082,1033.000069,1291.040092
TAG(58:1)_FA 20:0,0.033676261,4.138657646,0.08148782,0.775291197,0.99982009,962.9 -> 633.9,TAG2,1121.792079,1097.512079,1058.560078,1080.160076,1196.000084,1031.820072,1111.440086,1210.680092,1048.260078,996.5200691,1077.680069,1168.380085,1175.580078
TAG(58:1)_FA 20:4,0.017056203,4.137269725,0.020902185,0.885045744,0.99982009,962.9 -> 641.9,TAG2,1114.368079,1102.468077,1066.680073,1069.440083,1070.82008,1105.480083,1104.880077,1260.940083,1158.720074,1009.720066,1108.780083,1066.760071,1128.640079
TAG(58:10)_FA 16:0,-0.021145294,4.105943169,0.032076382,0.857860121,0.99982009,944.8 -> 671.8,TAG1,1069.344078,1085.808081,1105.32008,1014.740074,1056.520081,1054.280083,1084.900078,1118.120079,1091.100075,1090.360085,1054.840073,1151.540085,1059.360085
TAG(58:10)_FA 16:1,-0.008092117,4.123736289,0.004698949,0.945348713,0.99982009,944.8 -> 673.8,TAG1,1079.648076,1085.884081,1193.520096,1144.180088,1034.020077,1090.560074,1111.880085,1024.600071,1089.340065,1058.560081,1008.720074,1111.520088,1154.280079
TAG(58:10)_FA 18:0,0.019638921,4.145743575,0.027721042,0.867766338,0.99982009,944.8 -> 643.8,TAG1,1123.072077,1107.892078,1063.100075,1094.460075,1106.180077,1085.800076,1204.440079,1051.160069,1136.200062,1095.940075,1037.280087,1212.100094,1131.260082
TAG(58:10)_FA 18:1,0.036364794,4.149441969,0.095089977,0.757803373,0.99982009,944.8 -> 645.8,TAG2,1139.772081,1111.360079,1001.74007,1066.320068,1082.82008,1093.240086,1071.300072,1117.840084,1241.400085,1054.060074,1102.580082,1225.340084,1200.760086
TAG(58:10)_FA 18:2,-0.101752316,4.138897122,0.743784851,0.388451146,0.99982009,944.8 -> 647.8,TAG2,1070.436075,1149.584086,1059.960064,1093.720074,1117.720078,1186.400097,1094.420074,1057.800076,1063.940083,1332.660099,1039.800068,1077.340084,1036.300072
TAG(58:10)_FA 20:0,-0.029509911,4.128480174,0.062546505,0.802515434,0.99982009,944.8 -> 615.8,TAG2,1089.348076,1112.968075,1061.200081,1038.120071,1146.960083,1061.360069,1048.640072,1213.740082,1103.560078,1065.840069,1071.540073,1185.780083,1076.040073
TAG(58:10)_FA 20:4,-0.071092226,4.085193288,0.362202694,0.547285453,0.99982009,944.8 -> 623.8,TAG2,1032.980075,1086.496073,1111.420078,1028.240063,1029.200073,1162.160084,1050.140079,1083.420074,1008.960068,1035.460072,1019.32008,1123.200073,1057.280075
TAG(58:2)_FA 16:0,0.022095206,4.085487142,0.034991023,0.851614472,0.99982009,960.9 -> 687.9,TAG1,1067.760077,1052.244073,1108.520077,1057.620068,1107.960091,1021.780067,1048.640079,1030.020081,1057.500061,1068.000069,1052.080078,1083.800079,1072.620075
TAG(58:2)_FA 16:1,-3.73E-04,4.111365614,1.00E-05,0.997476627,0.99982009,960.9 -> 689.9,TAG1,1082.812075,1084.100077,1090.220066,1117.98008,1051.400074,1110.400074,1091.580074,1085.220078,1066.980076,1009.500076,1114.56007,1097.400078,1089.540081
TAG(58:2)_FA 18:0,-0.05378662,4.192129081,0.208221736,0.648164773,0.99982009,960.9 -> 659.9,TAG1,1125.124086,1167.952086,1149.880077,1152.320076,1060.220085,1077.500084,1152.320087,1193.180088,1177.760094,1190.940094,1128.180092,1225.820087,1107.140072
TAG(58:2)_FA 18:1,0.002023788,4.119586412,2.94E-04,0.986317839,0.99982009,960.9 -> 661.9,TAG2,1095.268083,1094.588081,1050.480076,1087.940086,1100.26009,1138.040085,1092.200085,1108.280071,1119.94009,1063.240086,1069.080074,1075.440079,1094.860077
TAG(58:2)_FA 18:2,-0.025144201,4.247280887,0.045616205,0.830874983,0.99982009,960.9 -> 663.9,TAG2,1190.912078,1212.948086,1098.460075,1151.900082,1053.840076,1338.740105,1376.400078,1169.100079,1181.920067,1258.920094,1219.720085,1146.08007,1122.680084
TAG(58:2)_FA 20:0,0.030500173,4.106972729,0.06675086,0.796127635,0.99982009,960.9 -> 631.9,TAG2,1093.188078,1070.896078,1070.420078,1064.260078,1030.440071,1074.18008,1080.840065,1023.500072,1117.160076,1151.020081,1116.460094,1041.520077,1121.040085
TAG(58:2)_FA 20:4,0.024976897,4.087960341,0.044732317,0.832497008,0.99982009,960.9 -> 639.9,TAG2,1077.548083,1058.712077,1056.680084,1099.480072,1063.480087,1049.820084,1123.960083,1026.720074,1160.12009,1054.260075,1016.580078,1063.280079,1023.600079
TAG(58:3)_FA 16:0,0.041615983,4.091362409,0.12419136,0.724532344,0.99982009,958.9 -> 685.9,TAG1,1085.000082,1054.612078,1067.060078,1022.520077,1015.080086,1106.260086,1044.540081,1043.880077,1150.100086,1010.88007,1071.020077,1089.520081,1144.260078
TAG(58:3)_FA 16:1,0.007884351,4.073410202,0.004455032,0.946783895,0.99982009,958.9 -> 687.9,TAG1,1060.564073,1055.460075,1038.000076,1040.700069,1026.340065,1046.360077,1068.940079,1051.160076,1077.240078,1101.400085,1064.420071,1037.680069,1065.880074
TAG(58:3)_FA 18:0,-0.103794641,4.136379465,0.773459821,0.379148853,0.99982009,958.9 -> 657.9,TAG1,1057.944073,1136.948077,1157.820068,1128.640079,1035.640068,1092.680077,1034.16008,1148.18008,1110.720081,1058.260063,1007.440063,1256.980083,1101.760075
TAG(58:3)_FA 18:1,0.07236123,4.277933516,0.378194659,0.538571011,0.99982009,958.9 -> 659.896,TAG2,1261.548083,1199.856081,1100.960079,1081.100071,1225.600079,1286.200089,1462.62009,1212.600086,1354.460098,1217.780071,1087.160069,1201.60009,1177.900082
TAG(58:3)_FA 18:2,-0.059401351,4.133158865,0.25348651,0.614630747,0.99982009,958.9 -> 661.9,TAG2,1083.860076,1129.948081,1044.240074,1192.640091,1056.100079,1225.700085,1056.260063,1038.120075,1129.740082,1121.900074,1119.560081,1071.380081,1057.640076
TAG(58:3)_FA 20:0,0.023370242,4.096401573,0.039168894,0.84311444,0.99982009,958.9 -> 629.9,TAG2,1079.632079,1062.808068,1091.940083,1045.160065,1037.580082,1089.600063,1047.760082,1064.540062,1131.340076,1039.700077,1057.460075,1075.040073,1124.020077
TAG(58:3)_FA 20:4,-0.026831182,4.307466073,0.052057552,0.819520891,0.99982009,958.9 -> 637.9,TAG2,1245.464091,1270.176089,1105.560085,1222.420086,1097.940075,1380.400105,1365.660099,1326.960091,1268.260101,1317.980083,1210.060081,1103.120079,1285.400097
TAG(58:4)_FA 16:0,0.077121432,4.16382213,0.427732678,0.513103591,0.99982009,956.9 -> 683.9,TAG1,1160.756083,1099.84808,1073.640072,1081.780075,1122.560093,1048.540073,1211.220089,1083.820084,1259.080082,1143.94009,1070.840076,1141.16008,1140.080074
TAG(58:4)_FA 16:1,-0.0015112,4.131492598,1.64E-04,0.989782586,0.99982009,956.9 -> 685.9,TAG1,1095.908076,1097.624072,1124.780079,1086.360069,1021.940071,1090.040066,1104.880074,1101.240074,1119.66008,1033.56007,1138.880085,1176.920082,1094.180073
TAG(58:4)_FA 18:0,-0.041197769,4.181123021,0.122145378,0.726719202,0.99982009,956.9 -> 655.9,TAG1,1126.844079,1160.16408,1086.380074,1118.00008,1084.84008,1098.160076,1205.240074,1152.520081,1116.380077,1254.680077,1145.120083,1177.460087,1082.640079
TAG(58:4)_FA 18:1,-0.020868936,4.113768547,0.031262508,0.859656008,0.99982009,956.9 -> 657.9,TAG2,1081.248078,1098.00008,1053.740067,1141.500092,1070.960083,1093.320076,1088.760075,1167.560085,1089.600079,1045.580078,1082.080078,1042.04007,1074.840076
TAG(58:4)_FA 18:2,-0.06867951,4.177524928,0.339396233,0.560177935,0.99982009,956.9 -> 659.9,TAG2,1114.172081,1168.128085,1079.480072,1181.820099,1089.460072,1204.280079,1118.040081,1046.640072,1177.700085,1064.280079,1081.900085,1343.620094,1103.760082
TAG(58:4)_FA 20:0,-0.059772738,4.124201152,0.256540691,0.61250677,0.99982009,956.9 -> 627.9,TAG2,1074.108079,1119.81208,1068.34008,1101.800079,1088.860073,1120.280079,1055.060081,1143.84008,1144.840076,1038.260075,1048.580082,1194.880085,1033.200081
TAG(58:4)_FA 20:4,0.03009951,4.149952771,0.0651293,0.798565211,0.99982009,956.9 -> 635.9,TAG2,1130.860075,1108.660077,1057.360073,1039.260071,1063.460075,1102.040081,1066.500072,1116.080063,1151.080082,1214.080093,1193.520069,1071.840076,1179.740074
TAG(58:5)_FA 16:0,0.005823674,4.161219197,0.002439031,0.960611253,0.99982009,954.8 -> 681.8,TAG1,1130.044077,1124.644077,1080.520077,1160.580078,1195.440083,1139.240063,1110.480076,1057.840076,1266.320099,1064.760075,1000.820061,1200.800091,1077.160065
TAG(58:5)_FA 16:1,0.001153767,4.10769481,9.55E-05,0.992203237,0.99982009,954.8 -> 683.8,TAG1,1076.044073,1075.860075,1130.980076,1099.700081,1059.340065,1075.500069,1080.280075,1029.24007,1072.940075,1090.180069,1107.640076,1084.680084,1060.020077
TAG(58:5)_FA 18:0,-0.07946635,4.368714084,0.457589797,0.498752544,0.99982009,954.8 -> 653.8,TAG1,1282.744086,1355.204094,1094.68008,1090.200073,1143.800072,1312.900097,1297.080093,1381.840103,1432.260098,1528.3801,1194.120075,1462.700096,1346.460094
TAG(58:5)_FA 18:1,-0.027697351,4.148206708,0.055138782,0.814351172,0.99982009,954.8 -> 655.8,TAG2,1104.808076,1127.188083,1083.280071,1083.060078,1142.100079,1191.180096,1121.04007,1194.160088,1159.740078,1088.16008,1071.260082,1079.380074,1029.900074
