lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,abe_average,veh_average,Blank,veh_N2,Abe_N2,veh_N3,Abe_N3,veh_N4,Abe_N4,veh_N5,Abe_N5,veh_N6,Abe_N6,veh_N7,Abe_N7
TAG(54:1)_FA 20:0,0.120760198,4.400346782,1.19755009,0.273811887,0.999881201,906.8 -> 577.8,TAG2,1382.510101,1278.94343,1357.280106,1316.8601,1379.880104,1259.980087,1843.120144,1189.900089,1191.520073,1426.640106,1175.160088,1159.460087,1417.440113,1320.82011,1287.940086
TAG(54:1)_FA 20:4,-0.066751622,4.070169516,0.36209904,0.547342787,0.999881201,906.8 -> 585.8,TAG2,1035.213405,1091.353409,1018.980083,1075.020065,1008.180065,1074.40007,1036.56007,1118.100086,1043.040077,1150.18008,1050.640076,1114.680077,1051.320072,1015.740074,1021.54007
TAG(54:2)_FA 16:0,0.002792193,4.079263558,6.34E-04,0.979917658,0.999881201,904.8 -> 631.8,TAG1,1060.626741,1065.723409,1101.520081,997.4200745,1108.900074,1024.560078,1027.200073,1000.880074,1016.340073,1051.100071,1044.260078,1210.58009,1063.56007,1109.800068,1103.500076
TAG(54:2)_FA 16:1,0.027051001,4.055679946,0.059438607,0.807385455,0.999881201,904.8 -> 633.8,TAG1,1058.57341,1045.586744,1013.420074,998.3000717,980.100071,1036.22007,1174.680084,1051.260086,1097.680073,1049.360077,1003.140068,1072.180073,1029.100079,1066.200089,1066.740086
TAG(54:2)_FA 18:0,-0.005755238,4.440401739,0.002725866,0.958361504,0.999881201,904.8 -> 603.8,TAG1,1384.363432,1396.450102,1145.360081,1113.400089,1087.220078,1350.120079,1211.94009,1554.860111,1238.880089,1674.240135,1296.980103,1311.880096,1936.220112,1374.200104,1534.940121
TAG(54:2)_FA 18:2,-0.074124463,4.162981454,0.448008907,0.503282013,0.999881201,904.8 -> 607.8,TAG2,1102.880079,1169.12675,1069.200081,1182.640087,1026.720078,1017.880074,1030.260071,1160.400082,1119.200077,1252.420086,1134.560081,1226.240089,1202.720093,1175.18008,1103.820072
TAG(54:2)_FA 20:0,0.022801538,4.127333149,0.042339734,0.836973534,0.999881201,904.8 -> 575.8,TAG2,1109.970076,1100.610074,1069.780071,1120.020069,1210.98008,1047.260067,1121.820076,1050.500072,1187.440079,1110.400089,1071.420071,1167.00008,1004.360077,1108.480068,1063.800076
TAG(54:2)_FA 20:4,-0.003456155,4.097592536,9.72E-04,0.975131038,0.999881201,904.8 -> 583.8,TAG2,1078.976742,1088.95341,1036.320076,1134.420082,1061.880066,1059.240074,1139.700085,1152.220089,1055.080074,1054.500072,1048.440071,1116.400078,1031.100075,1016.940067,1137.66008
TAG(54:3)_FA 16:0,-0.020262712,4.144505167,0.033451499,0.854878438,0.999881201,902.8 -> 629.8,TAG1,1103.856743,1127.056746,1125.020077,1227.020073,1016.000069,1051.120079,1031.520061,1180.460087,1016.54007,1071.080082,1178.880081,1202.84008,1244.020096,1029.820072,1136.18008
TAG(54:3)_FA 16:1,0.045679195,3.995602397,0.169091343,0.680920626,0.999881201,902.8 -> 631.8,TAG1,1020.946741,995.616738,980.4400711,987.9600677,1032.620075,972.8600731,1060.260071,1073.360081,1010.560078,1023.200073,1018.920074,950.0400696,984.3600731,966.2800636,1018.960075
TAG(54:3)_FA 18:0,0.168403743,4.245402976,2.318859502,0.127813708,0.999881201,902.8 -> 601.8,TAG1,1284.003427,1148.513414,980.8200684,1119.920074,1108.680077,1179.020088,1244.78009,1208.60009,1171.780079,1126.380077,1082.340084,1103.560081,1799.460136,1153.600075,1296.980095
TAG(54:3)_FA 18:2,0.153127819,4.241797464,1.916384301,0.166255801,0.999881201,902.8 -> 605.8,TAG2,1261.296757,1141.946744,1104.880077,1188.60009,1202.900078,1173.800087,1119.100075,1003.420063,1229.960094,1161.960072,1187.280087,1282.580082,1396.280109,1041.320072,1432.260101
TAG(54:3)_FA 20:0,0.016054814,4.093911937,0.020956561,0.884897355,0.999881201,902.8 -> 573.8,TAG2,1073.126745,1068.333407,1148.160069,1134.040081,1074.800083,1114.200069,1048.260071,1127.960079,1148.260086,1032.440071,1030.800068,989.4400711,1103.400082,1011.920071,1033.240078
TAG(54:3)_FA 20:4,0.003334769,4.104511695,9.05E-04,0.976002871,0.999881201,902.8 -> 581.8,TAG2,1083.896743,1088.713411,1071.32008,1057.50008,1201.000088,1040.820076,1040.120075,1151.700081,1067.380077,1100.680077,1083.620071,1106.90007,1086.080078,1074.68008,1025.180065
TAG(54:4)_FA 16:0,-0.044338859,4.197683929,0.160507177,0.68869,0.999881201,900.8 -> 627.8,TAG1,1142.596748,1186.166751,1080.740082,1123.200073,1135.140087,1168.000092,1062.440079,1206.360081,1143.940079,1343.8801,1210.560074,1233.940083,1080.420074,1041.620075,1223.080093
TAG(54:4)_FA 16:1,0.034625982,4.022047104,0.097247476,0.755158114,0.999881201,900.8 -> 629.8,TAG1,1033.353402,1015.600072,1028.740067,1013.680077,1047.940071,972.0800629,1061.420071,997.0400772,995.2000732,1049.000072,1006.920067,1050.200077,1038.520061,1011.600067,1050.120068
TAG(54:4)_FA 18:0,0.071333661,4.180530828,0.415237431,0.519323091,0.999881201,900.8 -> 599.8,TAG1,1178.340078,1129.293412,1039.24007,1207.000088,1179.540085,1025.420067,1172.400085,1129.240082,1055.240063,1176.380081,1090.120075,1280.580082,1290.060081,957.1400719,1282.68008
TAG(54:4)_FA 20:0,0.01002308,4.079968111,0.008165982,0.927996517,0.999881201,900.8 -> 571.8,TAG2,1065.763404,1065.906744,1079.480068,1132.540085,1058.760067,993.2200623,1080.320072,1055.32008,1056.460064,1112.240074,1026.24007,1058.900082,1024.220078,1043.220081,1148.580074
TAG(54:4)_FA 20:4,-0.005257266,4.131456229,0.002251066,0.962158242,0.999881201,900.8 -> 579.8,TAG2,1101.946743,1113.163406,1081.520081,1017.460068,1115.400082,1152.380077,1108.440079,1143.580078,1143.200081,1126.780071,1105.100075,1255.880077,1063.380066,982.9000664,1076.160076
TAG(54:5)_FA 16:0,-0.047416829,4.190607479,0.183561693,0.668330078,0.999881201,898.8 -> 625.8,TAG1,1141.133416,1187.020081,1022.840069,1217.300072,1179.460083,1055.740067,1066.060074,1196.220093,1034.160076,1313.200096,1048.480076,1189.540073,1365.060101,1150.120083,1153.58009
TAG(54:5)_FA 16:1,0.105488815,4.079359978,0.90444514,0.341592595,0.999881201,898.8 -> 627.8,TAG1,1104.840075,1033.300074,1035.760078,1016.900074,995.1600761,1052.660076,1101.160072,1059.700077,1058.620068,980.2000694,1079.600075,1053.560078,1184.32008,1036.780071,1210.18008
TAG(54:5)_FA 18:0,0.113857759,4.049547754,1.052055221,0.305034226,0.999881201,898.8 -> 597.8,TAG1,1077.316746,1002.560073,1094.50008,1038.300083,1078.980083,949.5800705,1107.300079,1080.82008,1091.800068,963.6200676,1076.180077,1000.520069,992.9400826,982.5200653,1116.700085
TAG(54:5)_FA 20:0,0.022764137,4.11117568,0.042164155,0.837307181,0.999881201,898.8 -> 569.8,TAG2,1091.84008,1081.443408,1127.880089,1018.440071,1029.020061,1115.520081,1220.800095,1064.180065,1134.040081,1121.560078,1048.240078,1078.940071,1054.120079,1090.020081,1064.820087
TAG(54:5)_FA 20:4,0.021654189,4.207317358,0.038301022,0.844839921,0.999881201,898.8 -> 577.8,TAG2,1179.563416,1169.64342,1059.620071,1038.340076,1238.580093,1138.820084,1131.040073,1328.340107,1314.300091,1155.520077,1030.640076,1312.800098,1270.780075,1044.040077,1092.040089
TAG(54:6)_FA 16:0,-0.124141749,4.201279977,1.257870036,0.262054649,0.999881201,896.8 -> 623.8,TAG1,1111.006749,1219.113416,1114.160072,1407.42009,1052.00008,1287.020103,1111.50008,1214.580078,1100.980087,1118.520069,1157.320072,1140.560081,1108.520088,1146.580074,1135.720085
TAG(54:6)_FA 16:1,0.006895677,4.031603969,0.003858695,0.950468546,0.999881201,896.8 -> 625.8,TAG1,1032.406741,1034.140078,1012.960075,1019.140076,1011.060074,1051.320084,1035.900074,1027.020077,1005.40007,965.5600662,1047.120079,1100.10009,1056.18008,1041.700077,1038.780067
TAG(54:6)_FA 18:0,0.018080634,4.044261577,0.026543483,0.870580078,0.999881201,896.8 -> 595.8,TAG1,1047.256744,1041.133411,1000.820065,1097.940083,978.9200821,1085.660088,1089.800076,1047.080074,1063.98008,983.8600655,1138.340084,1025.740082,969.2200623,1006.520077,1043.280079
TAG(54:6)_FA 18:1,-0.065445131,4.083424478,0.348266884,0.555095848,0.999881201,896.8 -> 597.8,TAG1,1047.380076,1102.790078,1005.440067,1028.620064,978.8800735,1138.720085,1057.740082,1120.880077,1075.360073,1091.320076,1066.040077,1186.740097,1104.300083,1050.460072,1001.960068
TAG(54:6)_FA 20:0,0.032619254,4.116660536,0.086598178,0.768547253,0.999881201,896.8 -> 567.8,TAG2,1101.446748,1083.973412,1109.720074,1066.580074,1035.200069,1080.100082,1080.520088,1149.960075,1203.800091,1103.160091,1190.880093,1016.800068,1057.74007,1087.240078,1040.540077
TAG(54:6)_FA 20:4,0.042871245,4.104224613,0.14948269,0.699030209,0.999881201,896.8 -> 575.8,TAG2,1090.87341,1066.073411,1155.860081,1034.200069,1051.520077,1033.720074,1071.860077,1055.020073,1118.160069,1096.220085,1120.240086,1082.220078,1049.72007,1095.060089,1133.740082
TAG(54:7)_FA 16:0,-0.194920403,4.709998647,3.1484368,0.075999737,0.999881201,894.8 -> 621.8,TAG1,1594.820113,1833.803457,971.4000664,1813.440128,1475.960087,1916.180122,1689.980118,1616.100109,1095.900082,1893.480125,1500.540096,1570.740105,2284.760185,2192.880154,1521.780109
TAG(54:7)_FA 16:1,0.030599106,4.047258611,0.076033797,0.78274603,0.999881201,894.8 -> 623.8,TAG1,1054.660074,1039.48674,993.4200745,1077.740074,1039.74007,1113.940079,1063.300079,1034.580074,1087.06007,954.5400734,1095.220078,1059.180073,974.8800621,996.9400673,1067.760086
TAG(54:7)_FA 18:0,-0.044866122,4.147877174,0.164048781,0.685455931,0.999881201,894.8 -> 593.8,TAG1,1101.34008,1143.166747,1070.50008,1142.440079,1276.260098,1304.200085,975.100071,1107.720081,995.0400696,1013.840065,1186.760078,1048.660076,1100.540085,1242.140095,1074.340076
TAG(54:7)_FA 18:1,0.025060484,4.025047355,0.050929095,0.821454395,0.999881201,894.8 -> 595.8,TAG1,1025.673405,1015.356742,1099.680073,1098.84008,1044.220078,952.2000732,1022.980068,1016.660072,1024.660069,1019.120079,1022.320065,1031.960075,961.5000687,973.3600693,1078.360081
TAG(54:7)_FA 18:2,0.058879798,4.135956826,0.282329113,0.595178682,0.999881201,894.8 -> 597.8,TAG2,1125.673414,1087.980078,1135.120087,1143.120068,1045.940079,1050.060089,1151.460083,1120.740082,1157.500076,1048.360085,1094.640083,1034.10006,1129.580078,1131.500088,1174.920086
TAG(54:7)_FA 20:0,0.002362878,4.094037181,4.54E-04,0.982998919,0.999881201,894.8 -> 565.8,TAG2,1074.750074,1080.496744,1075.640076,1068.100079,1096.580074,1013.760075,1062.140072,1051.980068,1072.240074,1068.940075,1066.500072,1253.040089,1095.640076,1027.160076,1055.400074
TAG(54:7)_FA 20:4,0.034766222,4.086184927,0.098288694,0.753893014,0.999881201,894.8 -> 573.8,TAG2,1084.133409,1065.590076,1032.740086,1095.140087,1065.40007,1040.72007,1120.00008,1043.32008,1087.900085,1127.940086,1049.460072,1068.200069,1025.020077,1018.220066,1157.020069
TAG(54:8)_FA 16:0,-0.037108554,4.121605621,0.112159546,0.737698792,0.999881201,892.7 -> 619.7,TAG1,1091.826743,1126.746745,971.9600754,1055.38007,1085.920074,1193.640091,1024.300079,1205.200081,1059.800076,1076.060078,1058.360081,1080.400085,1271.180084,1149.800068,1051.400063
TAG(54:8)_FA 16:1,-0.019787662,4.452482679,0.032248603,0.857483123,0.999881201,892.7 -> 621.7,TAG1,1404.556768,1431.650097,987.8800735,1636.040112,1094.960068,1502.080097,1517.62011,1525.520092,1107.360081,1196.620094,1432.12011,1384.900097,1858.520145,1344.740089,1416.760098
TAG(54:8)_FA 18:0,0.071389322,4.163424362,0.415609925,0.519135775,0.999881201,892.7 -> 591.696,TAG1,1162.656745,1114.073412,1045.660069,1218.380089,1168.180073,1012.200081,1083.240074,1142.380077,1117.020081,1150.50008,1258.260078,1035.920063,1304.680088,1125.060081,1044.560078
TAG(54:8)_FA 18:1,0.100951921,4.118864689,0.829294415,0.362476636,0.999881201,892.7 -> 593.7,TAG1,1128.066751,1058.056743,1129.920078,981.5400696,1022.100079,1037.300072,1144.540081,1089.100075,1081.380081,1134.780087,1138.520084,1105.580086,1288.280106,1000.04007,1093.580078
TAG(54:8)_FA 18:2,0.05128006,4.100240411,0.213927201,0.643706564,0.999881201,892.7 -> 595.7,TAG2,1099.683409,1068.560076,1056.180073,1138.800079,1074.780075,1111.980076,1116.920078,1023.020069,1168.520081,1029.900074,1139.560074,1047.920071,1052.700073,1059.740086,1045.620071
TAG(54:8)_FA 20:0,-0.015273794,4.094728124,0.018964051,0.890469596,0.999881201,892.7 -> 563.7,TAG2,1058.426741,1076.396743,1192.82008,1049.000076,1035.54007,1104.220078,1139.900085,1087.660076,1063.920067,1161.220085,1091.380081,1004.100067,1017.700069,1052.180073,1002.120075
TAG(54:8)_FA 20:4,-0.035006339,4.101723507,0.099673704,0.752221553,0.999881201,892.7 -> 571.7,TAG2,1062.816741,1096.656745,1120.720074,1130.360077,1033.040073,1056.420078,1033.520077,1105.000084,1162.620075,1086.100079,1039.860069,1133.340076,1052.420074,1068.720074,1055.440079
TAG(56:0)_FA 16:0,-0.084698557,4.338294737,0.588484837,0.443005622,0.999881201,936.9 -> 663.9,TAG1,1251.980087,1335.750094,1083.840076,1353.620087,1135.560081,1383.160095,1185.960075,1241.360088,1182.220093,1423.680107,1312.760086,1270.780087,1413.200096,1341.900101,1282.180092
TAG(56:0)_FA 16:1,0.014873711,4.068195406,0.017978531,0.893336116,0.999881201,936.9 -> 665.9,TAG1,1063.57008,1059.76674,1019.300072,1088.080078,1072.780071,1022.040066,1013.660076,1093.680084,1009.660076,1051.940071,1054.060093,1052.780075,1082.780079,1050.080067,1148.480087
TAG(56:0)_FA 18:0,-0.032712395,4.115913501,0.087117679,0.767873917,0.999881201,936.9 -> 635.9,TAG1,1082.596741,1115.043414,1037.84008,1125.180088,1077.240078,1061.100071,1150.620079,1117.760075,1129.300076,1183.160084,1029.600067,1108.060093,1034.840069,1095.000076,1073.980076
TAG(56:0)_FA 18:1,-0.158278313,4.442157723,2.060682648,0.151142447,0.999881201,936.9 -> 637.896,TAG2,1313.233427,1473.503431,1137.220066,1545.320114,1209.60009,1636.260117,1456.920113,1479.560093,1081.260067,1231.560081,1285.660095,1362.340092,1500.240108,1585.980091,1345.720089
TAG(56:0)_FA 18:2,-0.007867627,4.1237348,0.00503912,0.943408296,0.999881201,936.9 -> 639.896,TAG2,1090.596745,1104.460079,1125.520081,1192.780087,1294.640091,1086.40007,1037.760075,1068.760075,1026.340073,1063.700089,1095.380074,1137.32008,1062.280079,1077.800072,1027.18008
TAG(56:0)_FA 20:0,-0.020583237,4.170493427,0.034551592,0.852538408,0.999881201,936.9 -> 607.9,TAG2,1125.180081,1149.35675,1126.120071,1263.380085,1162.860081,1075.540073,1145.840084,1206.560089,1045.980076,1119.660084,1095.520073,1137.060097,1126.480091,1093.940071,1174.400082
TAG(56:0)_FA 20:4,-0.003039472,4.089372379,7.51E-04,0.978132161,0.999881201,936.9 -> 615.9,TAG2,1072.416743,1081.666743,1037.760078,1085.560074,1104.12009,1079.440083,1012.620071,1102.600071,1080.940075,1078.340084,1044.280079,1064.940079,1178.820072,1079.120068,1013.72007
TAG(56:1)_FA 16:0,0.038194381,4.105248973,0.118703933,0.730444452,0.999881201,934.9 -> 661.9,TAG1,1098.930077,1077.64341,1055.360077,1136.220078,1113.700073,1121.360085,1042.000088,1072.920071,1176.620071,1021.860073,1098.58007,1111.600082,1100.900078,1001.90007,1061.780083
TAG(56:1)_FA 16:1,0.036924611,4.211958115,0.111374282,0.738584927,0.999881201,934.9 -> 663.9,TAG1,1187.856749,1165.273412,1090.500072,1202.480072,1298.160088,1187.180084,1227.28009,1145.820076,1053.180077,1077.700069,1111.980076,1317.920101,1333.700092,1060.54007,1102.840073
TAG(56:1)_FA 18:0,-0.029792545,4.104467402,0.072203343,0.78815532,0.999881201,934.9 -> 633.9,TAG1,1067.306741,1097.066742,1116.540081,1088.780067,1100.900085,1077.540077,1056.38007,1175.200085,1131.240082,1036.080078,1082.720078,1096.100079,1014.980064,1108.700066,1017.620068
TAG(56:1)_FA 18:1,-0.032478597,4.16635257,0.086053736,0.769255273,0.999881201,934.9 -> 635.9,TAG2,1127.916752,1161.666745,998.6000786,1126.140072,1170.040089,1086.740078,1140.660088,1125.480068,1214.120094,1231.100086,1079.200073,1260.600086,1133.220089,1139.940079,1030.260082
TAG(56:1)_FA 18:2,-0.034776127,4.477259016,0.09964939,0.752250787,0.999881201,934.9 -> 637.896,TAG2,1412.743434,1456.166767,1079.900082,1351.080101,1509.660118,1598.300114,1589.46011,1117.060074,1361.500099,1584.980103,1365.420094,1497.440098,1297.680088,1588.140114,1352.740093
TAG(56:1)_FA 20:0,-0.048379159,4.141483998,0.190643457,0.662381613,0.999881201,934.9 -> 605.896,TAG2,1088.590077,1132.73675,1141.640087,1080.140079,1056.140076,1235.740097,1081.180077,1167.360096,1085.280067,1051.880074,1158.700085,1198.600082,1062.880074,1062.700069,1087.360085
TAG(56:1)_FA 20:4,0.02530362,4.110272665,0.052103379,0.81944284,0.999881201,934.9 -> 613.9,TAG2,1095.590076,1083.583405,1087.600086,1071.380074,1122.580086,1084.920074,1049.38007,1051.280067,1073.500069,1143.820068,1111.500084,1066.020069,1120.620075,1084.080078,1095.960075
TAG(56:2)_FA 16:0,0.064120683,4.177800955,0.335380459,0.562507924,0.999881201,932.9 -> 659.9,TAG1,1166.086749,1122.653414,1109.200081,1066.080078,1092.420078,1204.100086,1195.060081,1155.820087,1243.840092,1030.060074,1151.32008,1248.260086,1103.300083,1031.600071,1210.580082
TAG(56:2)_FA 16:1,0.001492026,4.108880819,1.81E-04,0.989260756,0.999881201,932.9 -> 661.9,TAG1,1088.200075,1094.363411,1054.140072,1021.720062,1096.82008,1076.660084,1079.520069,1155.440098,1184.040092,1081.240078,1072.780064,1149.680077,1065.420074,1081.440067,1030.620068
TAG(56:2)_FA 18:0,-0.008748597,4.11353048,0.006227098,0.937102645,0.999881201,932.9 -> 631.9,TAG1,1078.11674,1091.810073,1171.900085,1118.820072,1057.720074,1077.320068,1053.860073,1096.160076,1014.040066,1140.840084,1110.360077,1089.880074,1100.780071,1027.840065,1131.940079
TAG(56:2)_FA 18:1,-0.026467946,4.132658077,0.057062514,0.811200485,0.999881201,932.9 -> 633.9,TAG2,1096.246746,1123.846748,1068.260067,1119.480083,1028.760075,1138.42009,1134.56007,1133.42009,1114.560081,1092.820068,1080.120083,1179.700077,1102.060081,1079.240082,1117.420086
TAG(56:2)_FA 18:2,0.034644156,4.111769125,0.097672464,0.754640851,0.999881201,932.9 -> 635.9,TAG2,1100.103414,1080.703409,1089.640083,1026.020065,1074.380085,1178.900082,1140.480076,1020.980064,1084.300083,1071.120075,1122.600086,1097.760078,1024.680069,1089.440086,1154.180084
TAG(56:2)_FA 20:0,0.04179649,4.131208099,0.142271212,0.706033479,0.999881201,932.9 -> 603.9,TAG2,1119.223416,1094.233411,1093.260078,1099.320076,1030.720078,1083.280079,1089.880077,1123.600079,1058.620071,1071.840069,1209.460091,1174.140083,1200.220093,1013.220081,1126.440086
TAG(56:2)_FA 20:4,0.024669945,4.094753472,0.049487336,0.823957759,0.999881201,932.9 -> 611.9,TAG2,1078.720076,1067.570077,1128.700089,1087.800079,1022.680073,1071.68008,1079.680092,1076.620071,1163.700077,1098.980083,1071.840069,1020.780071,1059.04007,1049.560078,1075.380077
TAG(56:3)_FA 16:0,-0.012354353,4.114280408,0.01242225,0.91125543,0.999881201,930.8 -> 657.8,TAG1,1083.906747,1100.783412,1096.840076,1088.360077,1100.920082,1051.900074,1081.860081,1068.720081,1056.760082,1065.100079,1070.420078,1268.480091,1090.760078,1062.140072,1102.720078
TAG(56:3)_FA 16:1,0.023982948,4.165759107,0.046915628,0.828519963,0.999881201,930.8 -> 659.8,TAG1,1146.57675,1135.506745,1030.280071,1087.040066,1150.520084,1131.540077,1126.420074,1190.62009,1340.460094,1112.240074,1080.400082,1187.300079,1110.320084,1104.300083,1071.34008
TAG(56:3)_FA 18:0,-0.013610878,4.103303094,0.015070917,0.90229425,0.999881201,930.8 -> 629.8,TAG1,1074.390074,1091.660079,1098.50008,1089.980076,1063.960075,1100.200089,1054.180069,1121.220074,1051.38007,1051.520081,1062.720074,1140.32008,1115.220074,1046.720074,1098.880085
TAG(56:3)_FA 18:1,0.029483592,4.177461112,0.070893904,0.790039677,0.999881201,930.8 -> 631.796,TAG2,1145.613414,1129.923408,1182.940075,1122.660069,1129.560078,1158.440075,1154.920094,1131.160088,1144.420082,1023.080067,1156.460075,1220.740082,1113.380077,1123.460068,1174.940079
TAG(56:3)_FA 18:2,0.062683443,4.118412901,0.319659281,0.571812477,0.999881201,930.8 -> 633.8,TAG2,1105.360078,1065.303408,1209.50008,1048.020069,1104.520073,1078.060081,1079.060078,1086.580082,1112.300072,1078.180073,1098.22007,1067.000072,1102.520096,1033.980072,1135.540077
TAG(56:3)_FA 20:0,-0.025950166,4.110907167,0.054799885,0.814912196,0.999881201,930.8 -> 601.8,TAG2,1075.990072,1103.360077,1094.600086,1211.480076,1116.140076,1086.780071,1006.620068,1071.440083,1098.560074,1116.620079,1040.340065,1069.580082,1080.180073,1064.260071,1114.100079
TAG(56:3)_FA 20:4,0.01161917,4.106595516,0.010986936,0.916519763,0.999881201,930.8 -> 609.8,TAG2,1091.310078,1089.960077,1044.660069,1164.260078,1084.620075,1066.300076,1156.240082,1105.800076,1077.160088,1093.940083,1094.120079,1088.740078,1064.980076,1020.720074,1070.74007
TAG(56:4)_FA 16:0,0.074747845,4.215812358,0.45649561,0.499266325,0.999881201,928.8 -> 655.8,TAG1,1210.623423,1156.87008,1044.020069,1183.060089,1083.380085,1147.900082,1315.640102,1276.580097,1205.420082,1091.40007,1248.180088,1080.700073,1162.520088,1161.58007,1248.60009
TAG(56:4)_FA 16:1,-0.011530688,4.096563191,0.010817495,0.917163646,0.999881201,928.8 -> 657.8,TAG1,1077.246747,1093.433412,1010.780071,1088.080074,1071.280071,1044.280079,1080.720085,1064.540085,1085.240078,1116.320084,1014.840073,1167.520077,1046.260075,1079.860073,1165.140099
TAG(56:4)_FA 18:0,-0.073027448,4.164315636,0.434793817,0.509646022,0.999881201,928.8 -> 627.8,TAG1,1100.640075,1165.67008,1108.140072,1099.580078,1113.780067,1086.56007,1076.760075,1209.720085,1164.120087,1099.960072,1071.720066,1140.500069,1078.040081,1357.700104,1099.420074
TAG(56:4)_FA 18:1,-0.027107638,4.211247865,0.060015798,0.806470973,0.999881201,928.8 -> 629.8,TAG2,1157.236747,1187.556752,1125.860088,1199.500076,1183.040077,1172.880077,1096.680073,1260.180092,1235.260094,1067.560081,1049.300076,1298.360088,1145.600071,1126.860096,1233.540092
TAG(56:4)_FA 18:2,0.0068678,4.103406952,0.003835705,0.950616133,0.999881201,928.8 -> 631.8,TAG2,1074.420073,1076.346746,1182.040081,1027.780079,1173.600075,1104.100079,1041.640072,1096.220078,1022.280071,1067.220078,1074.820072,1123.800079,1025.860073,1038.960087,1108.320076
TAG(56:4)_FA 20:0,-0.006622872,4.112434267,0.003569858,0.952356112,0.999881201,928.8 -> 599.8,TAG2,1085.946742,1098.406743,1080.460072,1129.300079,1071.50008,1077.440083,1118.880081,1126.700069,1114.360077,1095.300068,1093.800072,1149.600086,1068.700077,1012.100071,1048.440067
TAG(56:4)_FA 20:4,-0.013859844,4.112843673,0.015634238,0.900494301,0.999881201,928.8 -> 607.8,TAG2,1083.456743,1101.276745,1082.38007,1159.720081,1072.960079,1107.400078,1124.420082,1124.280079,1085.500065,1069.860073,1065.360077,1106.660084,1079.900074,1039.740078,1072.600082
TAG(56:5)_FA 16:0,3.75E-04,4.32804882,1.15E-05,0.997293217,0.999881201,926.8 -> 653.8,TAG1,1272.716754,1280.583422,1166.780083,1194.720085,1282.10009,1166.32008,1256.020084,1309.940094,1164.180088,1254.820087,1210.400085,1421.040108,1412.820087,1336.66008,1310.78009
TAG(56:5)_FA 16:1,-0.020486562,4.079149708,0.034107462,0.853478421,0.999881201,926.8 -> 655.8,TAG1,1050.573408,1072.720072,1118.580082,1101.980072,1017.720078,1057.680065,1053.560078,1097.360081,1043.180077,1053.800072,1107.420071,1082.160072,1051.300072,1043.340069,1030.260075
TAG(56:5)_FA 18:0,-0.027768989,4.167947272,0.062881658,0.801998004,0.999881201,926.8 -> 625.8,TAG1,1120.780078,1150.260082,1117.940075,1107.800076,1202.58009,1053.740082,1140.280083,1175.700089,1103.020084,1228.92009,1100.840076,1146.880081,1122.180069,1188.520077,1055.780067
TAG(56:5)_FA 18:1,-0.063904174,4.216130251,0.333605154,0.563543915,0.999881201,926.8 -> 627.796,TAG2,1149.946748,1209.146755,1090.280079,1132.320084,1197.840088,1373.880096,1124.40007,1220.180096,1041.880077,1224.540089,1229.780094,1164.220089,1074.040073,1139.740074,1231.740086
TAG(56:5)_FA 18:2,0.031796057,4.096324713,0.082226269,0.774302807,0.999881201,926.8 -> 629.8,TAG2,1086.646741,1070.076745,1084.840073,1056.800076,1014.580067,1066.680065,1097.820061,1086.220089,1128.440083,1047.640087,1217.060081,1094.200081,1014.84008,1068.920074,1047.140076
TAG(56:5)_FA 20:0,-0.021914637,4.093127043,0.039062939,0.843324026,0.999881201,926.8 -> 597.8,TAG2,1068.010077,1091.546743,1042.000072,1087.660069,1023.400066,1001.04007,1024.900078,1197.800087,1116.640091,1188.760086,1039.960068,1012.680069,1153.560081,1061.34008,1049.600079
TAG(56:5)_FA 20:4,0.039521138,4.15395346,0.127333957,0.721212459,0.999881201,926.8 -> 605.8,TAG2,1141.330081,1117.77008,1048.520077,1037.060078,1152.060085,1101.680077,1168.200085,1182.140091,1175.160084,1118.40007,1175.160084,1232.440086,1122.720078,1034.900078,1054.680073
TAG(56:6)_FA 16:0,0.025182879,4.37247197,0.052080682,0.819481493,0.999881201,924.8 -> 651.8,TAG1,1330.296761,1314.970093,1136.400082,1229.48008,1159.560081,1405.160103,1509.980106,1063.700077,1223.040077,1320.420101,1482.420105,1611.520115,1412.080101,1259.540085,1194.700092
TAG(56:6)_FA 16:1,-0.067182345,4.181457452,0.368296618,0.543934225,0.999881201,924.8 -> 653.8,TAG1,1122.313414,1183.230084,1054.120071,1070.66008,1065.600063,1116.98008,1136.320087,1291.580093,1120.820072,1234.460083,1183.540085,1177.480083,1121.080093,1208.220085,1106.520081
TAG(56:6)_FA 18:0,-0.076782947,4.191422776,0.481191592,0.48788307,0.999881201,924.8 -> 623.8,TAG1,1124.370081,1193.780081,1077.66008,1114.640076,1172.840092,1199.34008,1044.640076,1180.540085,1220.680092,1272.220085,1085.72007,1193.200081,1115.000076,1202.740082,1107.34008
TAG(56:6)_FA 18:1,-0.077605352,4.179791994,0.491350007,0.483325714,0.999881201,924.8 -> 625.8,TAG2,1114.650082,1183.960084,1081.520077,1219.340096,1042.700081,1119.440083,1041.560078,1271.020084,1139.880077,1142.160072,1098.160091,1192.940086,1308.800098,1158.860081,1056.800068
