lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,abe_average,veh_average,Blank,veh_N1,Abe_N1,veh_N2,Abe_N2,veh_N3,Abe_N3,veh_N4,Abe_N4,veh_N5,Abe_N5,veh_N6,Abe_N6
PIo (42:2),-0.035379242,3.623879118,0.08349963,0.772609673,0.999446625,950.6792 -> 673.6792,PI,1392.760098,1426.983437,1320.920097,1386.780102,1438.360104,1432.580101,1385.820087,1392.960098,1531.180099,1361.260094,1331.0401,1536.200119,1340.200096,1452.12011,1329.960098
PIo (42:4),0.038209136,3.622756416,0.097386182,0.754989156,0.999446625,946.6479 -> 669.6479,PI,1426.130097,1389.173435,1333.860092,1462.000111,1343.980099,1391.120098,1392.300091,1330.060101,1524.240101,1347.220104,1458.100101,1481.560104,1376.340088,1323.080093,1461.820103
PIp (16:0),-0.015318544,3.864734667,0.015737904,0.900166671,0.999446625,574.3087 -> 297.3087,PI,1675.556786,1692.260122,1385.880085,1827.200142,1478.520103,1859.920132,1847.260143,1561.300117,1547.080112,1609.020115,1843.480114,1585.760113,1814.460136,1710.360111,1522.540104
PIp (18:0),0.229128886,3.921084741,3.520715849,0.060606266,0.999446625,602.34 -> 325.34,PI,1891.28013,1608.846783,1454.580109,1609.620121,1583.480114,1475.040108,2035.900135,1674.820114,1996.460125,1625.220119,2100.620148,1606.480114,2030.160145,1661.900124,1601.060116
PIp (28:0),0.067763871,3.670532187,0.306661291,0.579736214,0.999446625,756.4757 -> 479.4757,PI,1496.450109,1427.760101,1296.500095,1380.78009,1515.620113,1335.180096,1362.2201,1429.480103,1633.240112,1453.0201,1369.8601,1539.200115,1483.740112,1428.900105,1614.020115
PIp (30:1),0.031211649,3.646473239,0.065029082,0.798716917,0.999446625,782.4914 -> 505.4914,PI,1454.783438,1422.563437,1271.240086,1487.920101,1574.500111,1432.060097,1439.100109,1402.360107,1596.060104,1432.520115,1399.620106,1354.700096,1370.440098,1425.820107,1348.980099
PIp (32:1),0.069532291,3.62027048,0.322467363,0.57012861,0.999446625,810.5227 -> 533.5227,PI,1438.940099,1372.756766,1316.260086,1391.260098,1379.000092,1356.460094,1390.360107,1316.420086,1408.300102,1337.800106,1445.660103,1487.080116,1402.540092,1347.520096,1607.780098
PIp (34:1),0.075339352,3.628154522,0.378617374,0.538344125,0.999446625,838.554 -> 561.554,PI,1448.506773,1373.596765,1351.460094,1412.400108,1516.000114,1343.880096,1355.30011,1413.440094,1454.660095,1335.800091,1460.460114,1331.080097,1457.980103,1404.980103,1446.640102
PIp (34:4),0.044423637,3.610855002,0.131594742,0.716784253,0.999446625,832.507 -> 555.507,PI,1414.936763,1371.396766,1347.040092,1380.980099,1377.600105,1380.280098,1422.540089,1346.920101,1453.000095,1409.900105,1324.320084,1360.620098,1503.660114,1349.680096,1408.500092
PIp (36:5),-0.137537978,3.797029865,1.266358502,0.260450936,0.999446625,858.5227 -> 581.5227,PI,1522.363442,1678.47012,1367.740093,1758.700123,1770.980122,1636.820122,1326.720093,1530.980099,1277.12009,1652.02013,1541.740116,1804.420113,1437.7201,1687.880135,1779.900131
PIp (40:6),0.048718415,3.701382777,0.158613078,0.690436645,0.999446625,912.5696 -> 635.5696,PI,1516.720109,1466.030104,1355.380093,1542.220119,1788.580124,1398.260105,1358.240093,1505.400097,1487.180115,1431.840107,1458.760098,1546.100109,1541.560108,1372.360088,1466.000118
PIp (42:2),0.007233062,3.59939803,0.00348817,0.952903739,0.999446625,948.6635 -> 671.6635,PI,1389.32677,1382.51343,1296.440086,1264.760094,1337.660095,1471.740112,1458.540108,1347.220089,1436.160114,1388.160107,1348.660103,1477.740097,1373.280098,1345.460083,1381.660099
PIp (42:4),0.003136825,3.635936151,6.57E-04,0.979555873,0.999446625,944.6322 -> 667.6322,PI,1428.693426,1425.973438,1271.220081,1432.860104,1391.300098,1429.280098,1438.160088,1310.800106,1445.800102,1423.940109,1450.100086,1484.760101,1393.360088,1474.200108,1453.440094
PIp (42:6),0.232183965,7.480949971,3.705856297,0.054221843,0.999446625,940.6009 -> 663.6009,PI,24099.10184,20407.85482,1441.100105,17527.12117,20202.42171,35040.76267,24436.58158,19179.36124,30404.14238,15537.00114,27593.44227,18811.22161,29664.3222,16351.66108,12293.70089
PS (12:0),0.23094518,4.861549479,3.624561531,0.056932572,0.999446625,442.2202 -> 257.2202,PS,3754.413591,3202.653559,1536.500107,3862.720276,3532.34024,3584.520267,3894.10025,3412.400234,4102.340298,2649.260181,3927.580242,2978.320225,3127.400242,2728.700169,3942.720276
PS (12:0),0.23094518,4.861549479,3.624561531,0.056932572,0.999446625,456.1994 -> 271.1994,PS,2040.080139,2077.240142,1812.780136,2119.960136,2271.420139,2524.980156,1793.000126,2228.920158,1948.080135,1729.520126,1920.860146,2110.180149,2207.720146,1749.880123,2099.400143
PS (14:0),-0.075453655,4.173920259,0.383805851,0.535573414,0.999446625,470.2515 -> 285.2515,PS,2026.343482,2138.000155,1765.940117,2598.000175,2051.760136,2436.800186,2245.100178,1986.480129,2140.140163,1777.420132,2020.920151,2044.20015,1835.320137,1985.100159,1864.820129
PS (14:1),-0.169855525,6.419130723,1.979120982,0.15948304,0.999446625,468.2358 -> 283.2358,PS,9411.077351,10659.1607,6871.920479,14202.88095,10323.68077,19827.74115,15050.90107,7253.060467,9587.94072,7792.280586,8236.900566,9286.860668,6972.900497,5592.140411,6294.140484
PS (16:0),0.077457915,3.984467002,0.403204899,0.525438738,0.999446625,498.2828 -> 313.2828,PS,1875.716792,1778.273461,1536.000111,1957.680141,1662.340107,1795.100124,1836.320129,1581.100105,2235.840145,1559.220108,1642.62011,1854.120136,1955.900127,1922.420151,1921.280136
PS (16:1),-0.125102775,4.033277552,1.052780019,0.304867691,0.999446625,496.2671 -> 311.2671,PS,1832.536799,1994.306807,1317.060093,1662.960125,2099.920155,1980.300137,1752.600113,2139.440151,1792.800133,1970.400131,1902.820137,1907.660126,1748.660126,2305.08017,1698.420132
PS (18:0),-0.128410931,4.127459397,1.110972852,0.29187057,0.999446625,526.3141 -> 341.3141,PS,1957.593468,2143.09014,1330.76009,2066.600132,2084.020161,1874.360134,1964.88015,2016.620125,1566.120094,2434.520164,1935.040119,2502.14016,2071.840145,1964.300125,2123.660137
PS (18:1),-0.030895744,3.76227149,0.063881588,0.800462898,0.999446625,524.2984 -> 339.2984,PS,1545.21011,1579.890114,1332.200104,1599.26012,1428.060097,1581.440113,1712.100132,1591.32011,1452.500095,1582.860115,1435.14011,1618.680115,1631.040112,1505.780113,1612.420116
PS (18:2),-0.09451452,3.971448787,0.600280417,0.438471054,0.999446625,522.2828 -> 337.2828,PS,1764.976796,1885.990143,1346.100094,2057.920162,2005.800137,1526.600121,1534.140121,1741.300133,1670.620129,1756.700134,1756.30014,1970.180145,1675.160118,2263.240162,1947.84013
PS (18:3),-0.116699664,4.669770232,0.924372781,0.336329436,0.999446625,520.2671 -> 335.2671,PS,2885.193535,3159.766879,1434.920101,3960.860268,4020.320274,2074.380138,1745.840115,3023.720207,1739.180111,3049.360191,2158.340157,3269.700253,2002.980141,3580.580215,5644.500412
PS (18:4),-0.044377773,3.701273531,0.131628049,0.716749959,0.999446625,518.2515 -> 333.2515,PS,1474.263434,1522.14344,1275.960083,1734.920109,1383.820095,1372.120098,1475.280098,1370.0201,1502.300106,1581.440102,1408.840084,1514.960117,1436.120102,1559.400116,1639.220119
PS (20:0),0.014656845,3.889487014,0.014415536,0.904431881,0.999446625,554.3454 -> 369.3454,PS,1727.366785,1708.93012,1340.320107,1783.020134,1588.820114,1504.600105,1809.820129,1676.100105,1483.500095,1829.400131,2030.46014,1682.860119,1689.280117,1777.600124,1762.320114
PS (20:1),-0.105496926,3.757347412,0.744558564,0.388204509,0.999446625,552.3297 -> 367.3297,PS,1498.146777,1611.723451,1359.520096,1664.200138,1430.500107,1631.920128,1356.780098,1531.000103,1679.380127,1729.860126,1411.300095,1594.720104,1477.920116,1518.640106,1633.000118
PS (20:2),-0.020259995,3.759104807,0.027468261,0.868365096,0.999446625,550.3141 -> 365.3141,PS,1547.55011,1569.966775,1343.060104,1709.960114,1543.500103,1491.400101,1560.580109,1548.64011,1419.600098,1535.660107,1609.880112,1638.580116,1590.320126,1495.560104,1561.420113
PS (20:3),0.067350693,3.794430936,0.303640593,0.581609046,0.999446625,548.2984 -> 363.2984,PS,1615.303446,1542.010108,1575.880112,1637.960114,1627.000122,1570.400105,1528.360111,1619.500118,1703.740124,1348.460083,1554.30011,1670.100136,1631.8801,1405.640091,1646.540112
PS (20:4),0.03269343,3.703253103,0.071424392,0.789274046,0.999446625,546.2828 -> 361.2828,PS,1504.696775,1469.353434,1421.000095,1350.720089,1402.240097,1500.860111,1374.300102,1390.520096,1536.680103,1642.220104,1617.380112,1471.460102,1514.520107,1460.340099,1583.060127
PS (20:5),-0.034401987,3.824222085,0.079315601,0.778227037,0.999446625,544.2671 -> 359.2671,PS,1622.053451,1660.136782,1297.980091,1703.740116,1595.120117,1519.660103,1547.400112,1432.500107,1698.560135,1738.74012,1663.520103,1628.580109,1592.120113,1937.60014,1635.600124
PS (22:0),-0.077599924,3.76407449,0.402978612,0.525554973,0.999446625,582.3767 -> 397.3767,PS,1523.850109,1608.300107,1318.840092,1719.340107,1718.800137,1599.740112,1382.5401,1645.500118,1412.3801,1534.040108,1354.180088,1531.460102,1671.340118,1619.720097,1603.860111
PS (22:1),0.091200662,3.66287847,0.55522069,0.456192334,0.999446625,580.361 -> 395.361,PS,1490.803434,1400.086765,1387.740089,1533.64011,1503.060093,1396.160099,1569.860115,1367.10009,1573.000103,1348.140095,1398.900093,1423.080112,1459.2001,1332.400082,1440.800102
PS (22:2),-0.050923975,4.204707967,0.174967824,0.675733964,0.999446625,578.3454 -> 393.3454,PS,2117.993479,2194.536818,1494.620094,2314.560158,2352.200172,1721.660114,1704.220119,2083.560123,2000.100124,2450.040176,2380.940144,2582.000195,1993.440155,2015.400143,2277.060162
PS (22:4),0.160271257,3.862060946,1.721799968,0.189461514,0.999446625,574.3141 -> 389.3141,PS,1776.42679,1590.926778,1325.980091,1692.680126,1808.380112,1543.420105,1784.580128,1523.920109,1806.080132,1554.340107,1606.100113,1462.960106,1696.880112,1768.240116,1956.540142
PS (22:6),0.018267235,4.150204354,0.022492408,0.880784582,0.999446625,570.2828 -> 385.2828,PS,2068.383479,2049.140147,1633.160126,2315.860172,2019.70015,2025.100143,2170.580135,1684.640121,2338.900169,1809.66013,1697.020115,2589.940193,2041.74015,1869.640121,2142.360157
PS (22:7),0.172019515,4.674440381,2.008031825,0.156468194,0.999446625,568.3246 -> 383.3246,PS,3209.576886,2876.586872,1379.480091,3332.120224,3555.660229,2517.420189,2797.980202,2301.640171,2892.360199,2639.920185,2543.440201,3503.160244,2027.680126,2965.26022,5440.340363
PS (24:0),-0.088788377,3.883315844,0.528648935,0.46717543,0.999446625,624.3872 -> 439.3872,PS,1635.266785,1736.766785,1599.500111,1624.98011,1568.960114,1911.460129,1661.620129,1891.000111,1527.040112,1734.660114,1709.520134,1732.540138,1787.980114,1525.96011,1556.480106
PS (26:0),-0.096534596,3.780221276,0.62335411,0.429803602,0.999446625,652.4185 -> 467.4185,PS,1492.956772,1601.013445,1716.100128,1726.420128,1781.620121,1572.660107,1540.100124,1606.280113,1275.020092,1409.10009,1384.600101,1837.34013,1395.240097,1454.280102,1581.160099
PS (26:1),0.107483479,3.664681423,0.770805157,0.379968086,0.999446625,650.4029 -> 465.4029,PS,1480.093438,1374.236766,1596.400097,1506.860111,1438.860088,1348.460102,1285.000099,1344.720093,1573.380116,1313.580097,1352.960098,1358.2201,1557.680107,1373.58009,1672.680119
PS (28:0),0.08314313,11.16758654,0.476589753,0.489971092,0.999446625,680.4498 -> 495.4498,PS,296825.3381,278558.9758,4254.940289,243741.4958,271163.0609,404415.4458,301628.3242,288770.4812,367559.6227,243175.2377,328528.2839,263228.4191,359561.9648,228022.7751,152510.7719
PS (28:1),-0.047639533,3.688527358,0.151620165,0.696991854,0.999446625,678.4342 -> 493.4342,PS,1453.850108,1499.8801,1361.260094,1520.500099,1388.740105,1502.740097,1396.480099,1572.780106,1455.660091,1530.040096,1457.340118,1488.220108,1665.040123,1385.000092,1359.840111
PS (28:2),0.015411213,4.339825193,0.016060702,0.899153447,0.999446625,676.4185 -> 491.4185,PS,2416.343498,2384.430167,1288.600094,2235.000164,2571.960163,2323.680145,2460.920162,2724.380192,2537.900177,2440.960159,2174.600155,2195.840164,2637.540176,2386.720177,2115.140152
PS (30:0),0.006690529,3.573410309,0.002982868,0.956444682,0.999446625,708.4811 -> 523.4811,PS,1366.646763,1359.693429,1255.220093,1336.500084,1407.540096,1493.080112,1302.220085,1341.700089,1425.300091,1380.64011,1328.680103,1346.94009,1385.640102,1259.300091,1350.500103
PS (30:1),-0.013598071,3.595161764,0.012324331,0.911604449,0.999446625,706.4655 -> 521.4655,PS,1366.286769,1378.180097,1396.220093,1360.880093,1372.760105,1447.340096,1389.680103,1410.380104,1401.8801,1281.520096,1390.900097,1390.540108,1357.340103,1378.420086,1285.160103
PS (30:2),-0.02348087,3.626707009,0.036782388,0.847908779,0.999446625,704.4498 -> 519.4498,PS,1401.236763,1421.983433,1329.000084,1435.060104,1320.120094,1286.080082,1422.920094,1392.280098,1420.480106,1642.66011,1508.020092,1350.400097,1383.800095,1425.420105,1352.080097
PS (30:3),-0.036672309,3.613966853,0.089697835,0.764561648,0.999446625,702.4342 -> 517.4342,PS,1384.063432,1419.636765,1290.580093,1489.900105,1427.480103,1426.920097,1419.000111,1375.820095,1539.740112,1465.420094,1273.360085,1395.760101,1308.160084,1364.000099,1336.640099
PS (30:4),0.012289653,3.572444261,0.010059447,0.920108702,0.999446625,700.4185 -> 515.4185,PS,1349.090093,1337.460094,1445.700092,1307.460102,1321.560093,1489.920113,1347.720093,1329.62009,1281.240086,1317.320091,1402.560101,1257.740086,1338.840096,1322.700085,1402.62009
PS (32:0),0.037791992,3.64911447,0.095305489,0.75753767,0.999446625,736.5124 -> 551.5124,PS,1442.383436,1404.016766,1461.120098,1330.000088,1470.740097,1417.320103,1302.120094,1419.200108,1340.140083,1425.960106,1550.320118,1444.3601,1490.700115,1387.26009,1500.280106
PS (32:1),-0.055998272,3.625999758,0.209079684,0.647489696,0.999446625,734.4968 -> 549.4968,PS,1362.330095,1416.883434,1559.500114,1552.100113,1331.520096,1589.800106,1399.640091,1277.12009,1397.280102,1304.740089,1312.580086,1370.320091,1409.780106,1407.220112,1323.180088
PS (32:2),-0.147815789,4.156733099,1.472566701,0.224941162,0.999446625,732.4811 -> 547.4811,PS,1979.153475,2199.340155,1420.080105,2926.200214,2000.700146,3439.060238,2598.500172,1737.140118,2100.400154,1925.380135,1713.100124,1573.100121,1831.780128,1595.160107,1630.440125
PS (32:3),0.119267175,3.610316083,0.948376864,0.330132797,0.999446625,730.4655 -> 545.4655,PS,1455.096766,1340.036759,1293.520088,1309.880081,1571.780113,1315.320095,1590.480122,1283.140091,1379.740086,1326.420097,1431.560089,1421.360096,1416.160095,1384.100094,1340.860088
PS (32:4),0.052468985,3.596292262,0.183550949,0.668339205,0.999446625,728.4498 -> 543.4498,PS,1414.343431,1362.016766,1249.160088,1378.720108,1420.94009,1346.240101,1328.060101,1273.360096,1475.980103,1391.240101,1527.80011,1378.980091,1412.240097,1403.560097,1321.040089
PS (32:5),0.055886603,3.581628752,0.208113352,0.648250175,0.999446625,726.4342 -> 541.4342,PS,1389.84343,1336.660097,1341.940094,1506.100121,1432.860096,1236.740089,1365.460091,1356.340099,1313.020096,1274.28009,1384.520092,1322.700092,1475.060104,1323.800091,1368.140099
PS (34:0),-0.00220231,3.686332477,3.24E-04,0.985646539,0.999446625,764.5437 -> 579.5437,PS,1421.533432,1422.976771,1897.760132,1444.160107,1368.780094,1427.3801,1409.7201,1470.240101,1470.040096,1397.64011,1378.680096,1439.700104,1471.780102,1358.740105,1430.200104
PS (34:1),0.126563281,3.849017709,1.07150158,0.300606521,0.999446625,762.5281 -> 577.5281,PS,1624.930118,1486.086772,2517.86018,1455.720104,1831.320137,1559.62011,1360.340096,1453.100098,1728.560112,1551.240108,1549.0401,1490.880104,1762.920147,1405.960106,1517.400116
PS (34:2),-0.018830383,3.653192131,0.023667766,0.877733278,0.999446625,760.5124 -> 575.5124,PS,1424.780098,1444.12344,1386.380089,1425.62011,1511.240101,1416.680119,1260.780079,1544.12011,1383.760105,1395.160095,1371.040085,1581.860115,1452.600105,1301.300095,1569.260113
PS (34:3),0.103369647,3.690436338,0.713621406,0.398244208,0.999446625,758.4968 -> 573.4968,PS,1523.430109,1417.340097,1441.680119,1523.680096,1544.900108,1351.0401,1637.560101,1457.600101,1469.420105,1352.640087,1627.660118,1367.3601,1438.300114,1451.720097,1422.740108
PS (34:4),0.138713946,5.558537226,1.314821643,0.251523523,0.999446625,756.4811 -> 571.4811,PS,5660.027091,5106.943689,5349.820438,4115.560318,5207.660362,5743.080399,4256.980301,5236.300381,6548.460526,5151.780354,6960.500542,5721.580391,7153.680534,4673.360291,3832.88028
PS (34:5),0.038503229,4.123764488,0.099827032,0.752037302,0.999446625,754.4655 -> 569.4655,PS,2002.216808,1944.006807,2130.980148,1954.10014,1653.480114,2032.800137,1899.000141,1873.760139,2259.000156,1719.660122,2210.160152,2167.64016,2341.820168,1916.080143,1649.840118
PS (34:6),0.04736819,3.603348681,0.149584476,0.698932765,0.999446625,752.4498 -> 567.4498,PS,1405.653434,1362.386758,1353.840099,1600.800102,1369.240097,1264.16008,1392.2201,1343.500095,1390.580101,1274.220078,1444.8601,1358.440098,1246.140091,1333.200092,1590.880116
PS (36:0),-0.016338165,3.831605939,0.017865596,0.89366966,0.999446625,792.575 -> 607.575,PS,1557.010109,1574.343443,2191.180145,1590.420116,1404.080097,1798.660118,1748.120121,1425.660095,1614.900116,1567.340107,1644.900112,1632.300117,1568.340115,1431.680103,1361.720093
PS (36:1),-0.183149693,4.540341993,2.258495106,0.132883137,0.999446625,790.5594 -> 605.5594,PS,1896.556794,2147.926827,9176.280666,2111.700153,1949.660122,2601.280182,1586.64011,1822.520123,2200.680161,2574.720219,1907.400135,1884.660141,2048.880127,1892.680145,1686.080109
PS (36:2),0.031662813,3.939266539,0.06717188,0.795499923,0.999446625,788.5437 -> 603.5437,PS,1647.116783,1607.203447,2984.440231,1646.280121,1745.440125,1675.160122,1486.120106,1492.500099,2190.180157,1746.900124,1602.220119,1456.62009,1465.400097,1625.760124,1393.340096
PS (36:3),-0.001854181,3.648393839,2.29E-04,0.987916492,0.999446625,786.5281 -> 601.5281,PS,1412.303438,1414.190102,1570.040108,1427.880104,1458.320099,1643.100117,1434.320107,1289.040085,1406.300091,1348.7001,1380.140102,1483.060112,1520.180122,1293.360092,1274.560104
PS (36:4),0.046444636,3.66745102,0.144019838,0.704317007,0.999446625,784.5124 -> 599.5124,PS,1471.546769,1424.173431,1420.880104,1520.580101,1437.500103,1468.860107,1547.820099,1367.680088,1668.660103,1387.020096,1369.580097,1419.580105,1474.380116,1381.320087,1331.340096
PS (36:5),0.078854404,3.636273097,0.414824943,0.519530658,0.999446625,782.4968 -> 597.4968,PS,1456.833434,1377.510097,1386.300087,1380.340096,1532.66011,1405.200096,1474.820095,1308.580093,1471.800095,1464.140106,1524.640106,1347.760098,1463.46011,1359.040092,1273.62009
PS (36:6),-0.106639005,3.651828269,0.75878439,0.383709213,0.999446625,780.4811 -> 595.4811,PS,1376.173426,1483.040104,1427.520107,1381.900097,1389.920097,1419.220093,1356.12009,1453.96011,1376.020088,1447.600098,1342.980099,1791.360134,1365.360085,1404.200092,1426.640095
PS (36:7),0.000728647,4.726641733,3.60E-05,0.995209755,0.999446625,778.4655 -> 593.4655,PS,3010.416882,3010.093542,3041.320217,3349.040222,3532.980251,3090.420219,2880.780228,2917.340214,2988.880203,2907.600201,2954.000214,2928.540218,2830.340199,2867.620178,2875.520195
PS (36:8),-0.096487916,4.957577496,0.633427198,0.426100975,0.999446625,776.4498 -> 591.4498,PS,3426.090244,3671.673578,3424.880241,4288.800278,3666.860279,4717.580292,4015.020248,3081.260204,3413.600254,3343.700237,3125.380234,3446.56023,3281.820229,3152.140224,3053.860218
PS (38:0),-0.041828244,3.757541212,0.117054076,0.732251809,0.999446625,820.6063 -> 635.6063,PS,1524.773442,1570.456781,1439.380096,1713.760132,1615.560116,1925.460144,1582.960102,1502.62011,1656.58012,1522.320107,1348.280094,1376.8601,1485.200119,1381.720093,1460.060101
PS (38:1),-0.008034428,3.70542802,0.004312726,0.947639485,0.999446625,818.5907 -> 633.5907,PS,1473.233442,1480.326772,1558.680115,1539.920116,1427.30011,1529.480106,1415.5401,1442.440098,1407.680103,1424.040085,1455.160103,1463.580112,1683.800125,1482.500114,1449.920113
PS (38:2),0.079826533,3.709820913,0.425650557,0.514130908,0.999446625,816.575 -> 631.575,PS,1515.320108,1433.216773,1630.320126,1477.800102,1496.580093,1428.8801,1576.90012,1497.06012,1479.480099,1314.180099,1558.120117,1454.920105,1514.920105,1426.46011,1465.920113
PS (38:3),-0.029134643,3.967383935,0.056889319,0.811481823,0.999446625,814.5594 -> 629.5594,PS,1629.086781,1657.480114,3217.4202,1688.440117,1639.14011,1618.580112,1565.400108,1592.240108,1746.16013,1771.740116,1736.160126,1688.300117,1810.42012,1585.580112,1277.240093
PS (38:4),-0.099437389,4.059584048,0.663609832,0.415288422,0.999446625,812.5437 -> 627.5437,PS,1682.646784,1799.190131,3532.240185,1825.600109,1740.640133,2216.480167,1516.48011,1628.480118,1742.0201,1983.460163,1761.980137,1498.380112,1809.100117,1642.740116,1525.66011
PS (38:5),-0.014486767,3.718967238,0.014027225,0.905721738,0.999446625,810.5281 -> 625.5281,PS,1490.340104,1504.753436,1508.660099,1631.840107,1471.520103,1560.580101,1457.480099,1396.660099,1466.980106,1435.7201,1598.300095,1534.720108,1545.200111,1469.000103,1402.560112
PS (38:6),0.042791813,3.660086947,0.122223227,0.726635618,0.999446625,808.5124 -> 623.5124,PS,1457.090099,1413.333431,1471.440102,1643.240116,1414.020092,1320.860085,1463.840111,1341.960094,1456.980095,1411.020096,1562.8601,1382.140091,1502.940109,1380.780106,1341.900089
PS (38:7),0.047060658,3.780846464,0.148215022,0.700247016,0.999446625,806.4968 -> 621.4968,PS,1587.856784,1539.51678,1556.140121,1763.660141,1735.820126,1501.8601,1586.660126,1388.980106,1652.620117,1389.420101,1399.960106,1575.320114,1513.420116,1617.860115,1638.66011
PS (38:8),-0.009221376,3.711892437,0.005679124,0.939928311,0.999446625,804.4811 -> 619.4811,PS,1456.216773,1464.633437,1803.840149,1637.280125,1461.360107,1439.280102,1484.620113,1467.640091,1565.100113,1500.020111,1414.500107,1414.100094,1456.120094,1329.480099,1355.600105
PS (38:9),0.004195271,3.63742399,0.001173944,0.972667534,0.999446625,802.4655 -> 617.4655,PS,1405.270104,1400.353437,1537.040123,1400.540096,1414.12011,1396.300102,1342.340103,1488.900108,1433.580112,1354.960098,1306.940098,1368.96011,1475.300098,1392.460106,1459.340103
PS (40:0),0.167675136,5.179867368,1.917096691,0.166177073,0.999446625,848.6376 -> 663.6376,PS,4684.577006,4137.470296,1324.820091,3783.760273,4096.660248,5807.760475,4026.720284,4655.540329,5738.800426,3723.120247,5127.960419,3546.100254,6584.960491,3308.540199,2532.360168
PS (40:1),-0.059752373,3.691637027,0.238494717,0.625295429,0.999446625,846.622 -> 661.622,PS,1441.250102,1503.643442,1445.620117,1625.74012,1508.140106,1525.660114,1385.940094,1384.560104,1566.200119,1448.000099,1351.640087,1664.780121,1402.860111,1373.120094,1432.720093
PS (40:2),0.00784461,4.0157302,0.004138921,0.948703923,0.999446625,844.6063 -> 659.6063,PS,1879.810138,1874.853459,1416.840099,1896.400135,2029.240143,1784.420139,2279.640167,1828.100117,1487.280109,1958.040123,1872.000141,1906.480118,1584.300129,1875.680122,2026.400139
PS (40:3),0.015070464,3.662887054,0.015154355,0.902025514,0.999446625,842.5907 -> 657.5907,PS,1426.286767,1410.916769,1659.520134,1396.800095,1500.300102,1348.240112,1403.760098,1478.520103,1351.2001,1445.140106,1465.480103,1422.900101,1392.120102,1373.900097,1444.860096
PS (40:4),-0.03805441,3.870714365,0.097022551,0.755432377,0.999446625,840.575 -> 655.575,PS,1603.340121,1645.300116,2085.72015,1649.200123,1701.100132,1541.360111,1463.600098,1469.660099,1768.220135,1804.920128,1631.220112,1813.040123,1532.960114,1593.62011,1522.940136
PS (40:5),0.092236308,4.173026258,0.572468584,0.449279631,0.999446625,838.5594 -> 653.5594,PS,1994.996808,1861.036796,3388.120216,1802.60014,1887.080128,1676.840107,1563.520107,1822.200138,2358.420174,2254.940151,2227.340149,1921.980129,2414.960178,1687.66011,1518.66011
PS (40:7),0.025567702,3.779335038,0.043756436,0.834307419,0.999446625,834.5281 -> 649.5281,PS,1586.123443,1557.823449,1472.46011,1649.980118,1515.580097,1996.540154,1580.340111,1372.860104,1632.600105,1434.920097,1746.200119,1487.260109,1596.660118,1405.380112,1445.360107
PS (40:8),0.020733636,3.785567506,0.028781024,0.865285628,0.999446625,832.5124 -> 647.5124,PS,1595.183449,1572.320114,1407.780102,1545.140118,1533.320114,1650.480125,1683.980118,1571.920116,1527.980103,1573.780106,1533.760128,1635.940113,1733.740139,1456.660107,1558.320095
PS (40:9),-0.027224449,3.721783054,0.049552625,0.823843575,0.999446625,830.4968 -> 645.4968,PS,1497.883441,1525.380112,1396.020107,1528.080105,1514.32011,1528.300129,1420.380093,1361.8601,1529.300114,1521.140102,1628.840111,1642.360119,1494.64011,1570.540115,1399.820107
PS (42:0),0.028847515,3.597950671,0.055476079,0.8137946,0.999446625,876.6689 -> 691.6689,PS,1394.413432,1366.446763,1345.900093,1430.400105,1397.780098,1390.700092,1367.700092,1277.280087,1472.380108,1352.100094,1346.520096,1406.160103,1443.020103,1342.0401,1339.080097
PS (42:1),-0.001966826,3.611925962,2.58E-04,0.987184632,0.999446625,874.6533 -> 689.6533,PS,1398.750096,1399.080098,1302.560097,1473.220097,1396.880093,1390.740105,1388.100109,1439.120102,1437.260094,1386.720097,1379.980099,1358.060097,1473.020088,1346.620094,1317.260094
PS (42:10),-0.021546862,3.659931087,0.030996086,0.860249121,0.999446625,856.5124 -> 671.5124,PS,1434.576766,1455.180098,1363.560101,1513.680099,1395.640091,1470.080112,1454.480106,1459.260094,1507.780102,1448.260098,1408.740097,1477.500092,1483.220104,1362.300095,1357.600098
PS (42:11),0.080580018,3.648716668,0.433409637,0.510320617,0.999446625,854.4968 -> 669.4968,PS,1481.393439,1400.5701,1278.020084,1532.580105,1505.380108,1425.140106,1413.200096,1347.300102,1440.0401,1428.120098,1424.000095,1392.120098,1647.740124,1278.160088,1458.000111
PS (42:2),-0.017992436,3.652006476,0.021608358,0.883133745,0.999446625,872.6376 -> 687.6376,PS,1426.076764,1443.303439,1380.420105,1512.640121,1419.220093,1425.480106,1480.400101,1391.420094,1444.740101,1438.620102,1535.920097,1483.8801,1358.120102,1407.780109,1318.060093
PS (42:3),0.178071241,4.059947046,2.132655856,0.144190734,0.999446625,870.622 -> 685.622,PS,2046.646812,1809.326797,1583.960114,1831.18013,1810.140121,1890.260136,2405.740166,1875.240147,1970.420166,1574.560108,2222.120152,1999.120148,2006.900127,1685.600113,1864.560143
PS (42:4),0.002178255,3.627618364,3.16E-04,0.98580606,0.999446625,868.6063 -> 683.6063,PS,1407.223437,1403.440101,1409.620102,1400.060093,1443.840099,1339.600098,1307.800098,1421.7001,1449.820107,1441.980106,1387.820107,1441.400105,1486.30011,1375.900105,1367.760101
