lipid,logFC,logCPM,LR,PValue,FDR,Transition,type,abe_average,veh_average,Blank,veh_N2,Abe_N2,veh_N3,Abe_N3,veh_N4,Abe_N4,veh_N5,Abe_N5,veh_N6,Abe_N6,veh_N7,Abe_N7
PI (44:4),0.009321892,3.762255121,0.003722836,0.951347227,0.999096367,988.6584 -> 711.6584,PI,1411.640105,1406.366767,1353.240101,1447.840107,1361.000099,1441.5401,1407.740101,1444.420097,1471.020107,1407.980103,1374.400101,1342.720097,1490.000111,1353.7001,1365.680111
PI (44:5),-0.030260079,3.74841608,0.039218019,0.843017368,0.999096367,986.6428 -> 709.6428,PI,1374.516764,1409.1501,1383.160103,1438.000103,1418.5201,1364.400093,1420.260105,1329.700104,1315.380096,1489.8601,1351.960102,1506.900105,1382.660088,1326.040096,1358.320091
PI (44:6),-0.02002334,3.757770818,0.017175708,0.895730909,0.999096367,984.6271 -> 707.6271,PI,1394.020099,1417.516765,1339.780094,1372.760098,1398.480114,1423.420109,1388.2201,1452.7001,1345.500092,1452.940094,1411.080097,1437.260098,1456.900093,1366.020092,1363.940098
PI (44:7),-0.026838421,3.776191507,0.030862772,0.860546893,0.999096367,982.6115 -> 705.6115,PI,1404.026763,1433.163436,1408.920105,1468.600098,1452.280106,1475.980103,1404.180099,1417.62011,1520.860107,1337.440098,1433.880089,1423.800102,1328.48008,1475.540104,1284.480095
PI (44:8),-0.007767099,3.843246332,0.002587756,0.959429119,0.999096367,980.5958 -> 703.5958,PI,1491.136772,1504.650106,1357.3601,1403.100105,1378.140102,1397.360104,1514.620098,1561.740097,1635.500111,1586.140114,1476.020107,1625.420109,1506.580105,1454.14011,1435.960106
PIo (16:0),0.042997628,4.038810309,0.07950682,0.777966869,0.999096367,576.3243 -> 299.3243,PI,1748.126796,1700.796785,1455.080105,1622.840103,1937.12014,1737.840115,1759.94014,1637.840118,1897.020138,1858.980133,1709.600132,1607.14011,1569.06012,1740.140129,1616.020107
PIo (18:0),0.121691485,4.017259762,0.636559075,0.424959559,0.999096367,604.3556 -> 327.3556,PI,1776.196788,1636.426783,1365.700096,1653.660137,1847.580139,1853.720116,1526.96011,1827.480145,2003.600113,1643.500111,1900.860134,1485.080101,1620.220116,1355.12009,1757.960117
PIo (20:5),0.081785932,4.31912756,0.288495254,0.591186424,0.999096367,632.3869 -> 355.3869,PI,2148.750157,2034.043475,1814.660133,2004.140163,2107.680145,1824.700108,1824.020123,2077.940151,2377.520176,1966.920132,2350.86018,2163.440163,2099.740158,2167.120132,2132.680161
PIo (28:0),-0.032435822,3.80369884,0.045102187,0.831816239,0.999096367,758.4914 -> 481.4914,PI,1436.406771,1474.943438,1334.160099,1456.400097,1367.060089,1478.100109,1448.260109,1464.980103,1430.540096,1636.620125,1343.660107,1450.440102,1542.100117,1363.120094,1486.820107
PIo (30:0),0.039771318,3.716565926,0.067706852,0.794705336,0.999096367,786.5227 -> 509.5227,PI,1372.663431,1338.066761,1419.400097,1305.640087,1358.480083,1333.320095,1307.900101,1367.940094,1327.500095,1390.62011,1546.580116,1329.020088,1386.580101,1301.860092,1308.94009
PIo (30:1),0.010273764,3.763845863,0.004522233,0.946384634,0.999096367,784.507 -> 507.507,PI,1416.813434,1409.93343,1328.260098,1413.720104,1265.08009,1448.560104,1380.8801,1409.180103,1418.060097,1433.460091,1366.160099,1376.44009,1702.220131,1378.240089,1368.480087
PIo (32:0),0.085172116,3.723219475,0.310578492,0.577325416,0.999096367,814.554 -> 537.554,PI,1414.1801,1336.183428,1274.040092,1336.600098,1366.620102,1330.800098,1369.220093,1357.680084,1436.700108,1327.860107,1457.46011,1288.400093,1445.020092,1375.760086,1410.060097
"PIo (32:1), PIp (32:0)",-0.057700103,3.739705233,0.142572544,0.705736832,0.999096367,812.5383 -> 535.5383,PI,1356.006759,1415.536767,1350.320091,1429.300095,1355.420101,1344.180092,1382.92009,1367.500095,1352.320084,1379.700108,1355.360096,1545.740116,1402.980091,1426.800098,1287.040092
PIo (34:0),-0.021979555,3.768657267,0.02069784,0.885605147,0.999096367,842.5853 -> 565.5853,PI,1400.210092,1425.756769,1374.0401,1451.380112,1436.620102,1559.360115,1393.76009,1402.940094,1378.00008,1391.2001,1361.700089,1326.660099,1368.820099,1423.000095,1462.360092
"PIo (34:1), PIp (34:0)",0.031723406,3.760213115,0.043113587,0.835511541,0.999096367,840.5696 -> 563.5696,PI,1422.526763,1394.586767,1339.62009,1405.66011,1362.400097,1382.28009,1426.920101,1400.660099,1430.360092,1416.560104,1447.5401,1377.840103,1557.320099,1384.520092,1310.620087
"PIo (34:3), PIp (34:2)",-0.01087513,3.723208782,0.005063713,0.943270599,0.999096367,836.5383 -> 559.5383,PI,1361.480098,1376.633433,1332.540092,1417.460098,1306.500088,1355.880096,1436.720112,1436.620106,1363.560101,1279.240093,1371.080101,1376.760101,1291.900093,1393.840103,1399.120094
"PIo (34:4), PIp (34:3)",0.027285199,3.702739432,0.031865678,0.858322781,0.999096367,834.5227 -> 557.5227,PI,1361.113425,1340.673427,1307.220097,1404.94009,1306.840096,1300.7001,1341.160091,1390.680099,1301.660091,1329.060101,1363.400097,1335.960091,1395.820087,1282.700081,1457.800087
PIo (36:0),-0.06800279,3.763674543,0.198119921,0.656242691,0.999096367,870.6166 -> 593.6166,PI,1382.316765,1451.710101,1290.380089,1454.480106,1451.580097,1384.000095,1297.640091,1549.980103,1372.460102,1432.12011,1401.940098,1418.7001,1457.480114,1470.980095,1312.800087
"PIo (36:1), PIp (36:0)",-0.11498119,3.963004922,0.567918479,0.451087245,0.999096367,868.6009 -> 591.6009,PI,1574.806774,1707.486788,1346.740101,1720.580135,1855.100132,1973.880142,1492.440094,1431.880108,1472.900105,1945.320141,1660.000111,1614.440102,1615.920101,1558.820103,1352.480099
"PIo (36:2), PIp (36:1)",-0.033043981,3.810971483,0.046806143,0.828717062,0.999096367,866.5853 -> 589.5853,PI,1432.306765,1469.353437,1476.040096,1487.280109,1523.700111,1472.160103,1309.340084,1502.080109,1386.000095,1392.100101,1411.040092,1560.340111,1526.560123,1402.160091,1437.200085
"PIo (36:3), PIp (36:2)",0.031259795,3.728373923,0.041843626,0.837918139,0.999096367,864.5696 -> 587.5696,PI,1391.240102,1365.930099,1290.740089,1330.280098,1345.340096,1358.000095,1478.480118,1396.240112,1330.880104,1339.12009,1335.820091,1386.2001,1455.700104,1385.740101,1401.2201
"PIo (36:4), PIp (36:3)",-0.015798319,3.73801173,0.010689293,0.917654212,0.999096367,862.554 -> 585.554,PI,1378.5201,1397.70343,1307.800091,1493.640095,1329.020096,1275.400093,1399.280094,1401.880096,1362.180088,1366.820087,1458.620102,1446.520103,1409.500107,1401.960106,1312.520111
"PIo (36:5), PIp (36:4)",0.004692586,3.748175167,9.43E-04,0.975499453,0.999096367,860.5383 -> 583.5383,PI,1396.680101,1395.956762,1323.280087,1442.240086,1363.280102,1385.660084,1425.180099,1479.000107,1400.000099,1313.3601,1385.980103,1329.940094,1409.420097,1425.5401,1396.220104
"PIo (38:1), PIp (38:0)",-0.011603679,3.859342778,0.005777349,0.939412038,0.999096367,896.6322 -> 619.6322,PI,1514.503435,1528.423436,1310.660091,1534.520096,1395.000092,1429.080101,1293.000084,1565.440117,1686.380119,1649.920109,1570.500111,1433.340096,1742.780113,1558.240097,1399.360092
"PIo (38:2), PIp (38:1)",0.088952202,3.884301127,0.339565653,0.560080043,0.999096367,894.6166 -> 617.6166,PI,1592.643443,1502.95344,1335.3601,1566.760117,1592.8601,1328.700089,1650.060104,1572.880116,1483.640114,1553.220112,1758.900127,1624.540112,1567.000107,1371.620094,1503.400105
"PIo (38:3), PIp (38:2)",0.174038326,3.942655075,1.300150937,0.254185655,0.999096367,892.6009 -> 615.6009,PI,1700.150128,1510.910103,1464.980106,1471.080093,1604.920132,1580.460106,1412.960098,1374.760101,1845.120132,1389.260094,1908.760136,1910.700127,1776.280148,1339.200096,1652.860123
"PIo (38:4), PIp (38:3)",-0.059164523,3.928592369,0.150315089,0.69823443,0.999096367,890.5853 -> 613.5853,PI,1556.936778,1627.136774,1412.260105,1692.260124,1569.92012,1653.800114,1536.860107,1581.700092,1745.400108,1533.740093,1488.920113,1752.240105,1538.200115,1549.080116,1462.320107
"PIo (38:5), PIp (38:4)",0.025779966,3.780988779,0.028477639,0.86599078,0.999096367,888.5696 -> 611.5696,PI,1432.830105,1409.823434,1433.880096,1375.680107,1409.220104,1441.200108,1416.520103,1530.680107,1447.720108,1333.680084,1579.220104,1336.120098,1385.32011,1441.580101,1358.980099
"PIo (38:6), PIp (38:5)",0.032759277,3.779205701,0.04598892,0.830195941,0.999096367,886.554 -> 609.554,PI,1443.170104,1414.990104,1341.460094,1390.320107,1428.080109,1339.42009,1393.460098,1358.140095,1624.56012,1612.08012,1406.140102,1428.780102,1468.760101,1361.200111,1338.020096
"PIo (40:1), PIp (40:0)",0.016108912,3.783986559,0.011121361,0.916012503,0.999096367,924.6635 -> 647.6635,PI,1440.226768,1428.686764,1341.940094,1512.420097,1403.440098,1335.000088,1362.960094,1473.420101,1603.040115,1344.540104,1476.860111,1574.240101,1438.140102,1332.500092,1356.920086
"PIo (40:2), PIp (40:1)",-0.058848968,3.823083442,0.148497564,0.699975294,0.999096367,922.6479 -> 645.6479,PI,1443.850107,1506.396771,1355.960098,1481.300095,1434.740112,1479.320107,1348.660091,1465.7001,1509.660126,1470.700119,1376.280102,1516.120106,1607.900108,1625.240101,1385.860104
"PIo (40:3), PIp (40:2)",0.131539661,4.036834946,0.743920427,0.388407912,0.999096367,920.6322 -> 643.6322,PI,1810.966791,1655.796787,1360.980095,1619.720119,1780.520111,1692.580128,1751.180111,1749.400139,1757.680126,1471.0201,2084.900146,1907.100132,1959.320145,1494.960106,1532.200104
"PIo (40:4), PIp (40:3)",-0.052779826,3.884207468,0.119557529,0.729514881,0.999096367,918.6166 -> 641.6166,PI,1514.866776,1575.093449,1361.880085,1613.360104,1605.12011,1428.5401,1387.000099,1541.280117,1572.560123,1813.620129,1545.780113,1487.360123,1530.860107,1566.40012,1447.8801
"PIo (40:5), PIp (40:4)",-0.127405818,4.135483586,0.698732682,0.403209859,0.999096367,916.6009 -> 639.6009,PI,1775.560128,1947.910137,1359.160099,2039.860107,1771.440113,1896.780136,1764.820122,1865.720154,1568.24012,2061.360142,1651.74012,1844.920135,1828.440144,1978.820148,2068.680149
"PIo (40:6), PIp (40:5)",0.083702829,5.699661979,0.304930857,0.580807602,0.999096367,914.5853 -> 637.5853,PI,5908.350421,5592.870404,1429.700108,6395.600491,8717.280624,6604.600491,6597.160469,6261.300404,6149.000427,4636.280334,3827.020256,4196.160309,4435.560307,5463.280396,5724.080444
PIo (40:7),-0.066191128,3.759139611,0.187682093,0.664852834,0.999096367,926.6792 -> 649.6792,PI,1374.243437,1443.126772,1321.520088,1491.480106,1409.440113,1485.560108,1380.920097,1532.740101,1396.120113,1374.900108,1326.220097,1414.320107,1386.160103,1359.760101,1346.600098
PIo (42:0),-0.023586606,3.795659862,0.023845029,0.87727988,0.999096367,954.7105 -> 677.7105,PI,1428.550105,1454.783436,1383.58012,1490.240105,1436.180103,1523.160118,1466.080097,1566.260098,1387.880104,1342.500095,1472.360107,1318.040092,1441.360104,1488.500107,1367.440117
PIo (42:1),0.081048843,3.854086133,0.281785366,0.595533406,0.999096367,952.6948 -> 675.6948,PI,1551.653442,1471.856771,1330.860092,1556.48011,1514.140106,1459.040112,1430.160103,1495.380096,1709.920128,1416.760105,1571.12011,1445.700111,1416.920094,1457.780094,1667.660114
PIo (42:2),0.022575659,3.739953442,0.021827683,0.882546427,0.999096367,950.6792 -> 673.6792,PI,1397.570102,1379.133429,1320.920097,1398.12009,1455.100109,1425.100101,1331.240093,1363.660095,1412.700119,1345.020088,1304.000088,1358.740093,1495.960098,1384.160103,1386.420105
PIo (42:4),-0.004825697,3.739970275,9.97E-04,0.974806345,0.999096367,946.6479 -> 669.6479,PI,1383.346762,1391.943429,1333.860092,1469.480095,1401.460102,1332.34008,1346.380096,1443.380108,1375.400101,1430.580105,1397.440094,1340.640091,1427.600086,1335.240093,1351.800095
PIo (42:6),0.110996195,4.983352305,0.534333407,0.464790681,0.999096367,942.6166 -> 665.6166,PI,3606.953592,3346.49022,1347.44009,3662.960243,3324.560253,3165.100174,3234.220192,2908.600163,3379.24025,3704.960297,4912.520367,4636.160297,4526.16032,2001.160145,2265.020168
PIp (16:0),-0.035072679,4.052658817,0.052913668,0.818068682,0.999096367,574.3087 -> 297.3087,PI,1725.553459,1774.813456,1385.880085,1649.760113,1694.980125,1556.62011,1697.040127,1769.100132,1799.580128,2133.800144,1749.500126,1835.220123,1711.42012,1704.380112,1700.800125
PIp (18:0),-0.054130474,4.056685856,0.126036531,0.722577424,0.999096367,602.34 -> 325.34,PI,1715.11012,1784.423461,1454.580109,1764.780125,1855.500137,1872.220135,1478.760105,1624.460117,1686.800091,1923.280144,1800.560139,1877.02013,1812.860119,1644.780117,1656.180126
PIp (20:0),0.080109857,6.190596751,0.279750829,0.596864579,0.999096367,630.3713 -> 353.3713,PI,8401.437251,7962.420573,1384.160095,7460.380463,8583.920609,7336.660519,6229.88039,8031.180611,8858.980591,11502.20092,10684.22073,7643.960518,8834.060616,5800.140404,7217.560566
PIp (28:0),0.017508442,3.817221795,0.013144893,0.908721612,0.999096367,756.4757 -> 479.4757,PI,1480.116774,1467.096762,1296.500095,1366.440102,1497.920105,1462.300095,1354.060097,1403.240089,1513.300106,1431.300095,1417.980106,1606.660103,1471.680111,1532.640087,1625.76012
PIp (30:1),-0.01921472,3.7327074,0.015811669,0.899934208,0.999096367,782.4914 -> 505.4914,PI,1374.283429,1396.996768,1271.240086,1401.580101,1419.840096,1430.080112,1306.380085,1391.30011,1326.620094,1337.400082,1411.040092,1470.000107,1356.040108,1351.620094,1425.780102
PIp (32:1),0.003559742,3.727513406,5.43E-04,0.981415838,0.999096367,810.5227 -> 533.5227,PI,1376.003431,1375.633434,1316.260086,1374.160099,1348.960091,1387.820107,1355.660099,1301.180092,1372.280094,1396.480099,1447.760098,1363.580093,1391.920101,1430.580112,1339.440102
PIp (34:1),0.003690735,3.750508233,5.83E-04,0.980728962,0.999096367,838.554 -> 561.554,PI,1396.663435,1397.626764,1351.460094,1361.560085,1494.900112,1366.040096,1291.800098,1535.600105,1341.820095,1404.980106,1456.500107,1433.600101,1348.26009,1283.980091,1446.700108
PIp (34:4),-0.017520791,3.712805245,0.01314094,0.908735277,0.999096367,832.507 -> 555.507,PI,1347.336761,1367.733435,1347.040092,1473.600101,1309.260098,1366.840103,1379.960091,1471.620121,1340.780087,1291.520092,1411.740105,1283.140091,1317.900097,1319.680103,1324.380089
PIp (36:5),0.076984233,3.867806591,0.254270017,0.614084347,0.999096367,858.5227 -> 581.5227,PI,1561.006781,1484.396776,1367.740093,1526.66011,1588.860123,1671.240131,1650.180122,1636.860123,1559.860104,1314.320091,1419.780106,1296.520088,1518.12011,1460.780113,1629.24012
PIp (38:6),0.022776029,4.426116835,0.022407391,0.88100842,0.999096367,884.5383 -> 607.5383,PI,2329.800165,2301.826833,1337.400105,2111.700123,2196.820152,2087.080158,1921.800129,2272.32016,2752.640202,2885.080246,2489.080162,2703.600197,2512.760193,1751.180115,2105.700153
PIp (40:6),-0.031784938,3.768684264,0.043285475,0.835188665,0.999096367,912.5696 -> 635.5696,PI,1397.660098,1433.653433,1355.380093,1499.420105,1436.5401,1496.680115,1354.320084,1437.200092,1333.820095,1449.500099,1392.580093,1394.080093,1407.820103,1325.040096,1460.880112
PIp (42:2),-0.019740558,3.744320733,0.016691364,0.897203305,0.999096367,948.6635 -> 671.6635,PI,1383.583431,1406.893435,1296.440086,1487.080105,1335.680103,1465.720104,1375.10009,1415.380104,1350.420086,1386.700108,1318.100094,1346.320099,1518.960117,1340.160088,1403.240093
PIp (42:4),0.122052378,3.81347597,0.638577621,0.424226331,0.999096367,944.6322 -> 667.6322,PI,1531.946776,1412.630103,1271.220081,1345.820091,1595.180111,1449.300098,1396.440109,1376.420097,1551.500111,1391.46011,1427.900108,1547.920109,1571.260101,1364.860115,1649.400116
PIp (42:6),0.007384677,7.503846349,0.002382759,0.96106791,0.999096367,940.6009 -> 663.6009,PI,20653.53148,20583.09812,1441.100105,23550.04201,17167.38111,16474.80107,14410.86104,13589.761,17880.44136,26340.26156,28769.74186,33308.24236,33772.66261,10235.48074,11920.10089
PS (12:0),-0.063162719,4.931556006,0.172986397,0.677471226,0.999096367,442.2202 -> 257.2202,PS,3240.82023,3394.120235,1536.500107,3694.920273,2999.540207,3238.780224,2723.540188,2706.060196,2922.440197,3431.480217,3896.300236,3783.760281,3391.020287,3509.720219,3512.080269
PS (12:0),-0.063162719,4.931556006,0.172986397,0.677471226,0.999096367,456.1994 -> 271.1994,PS,2050.546805,1895.520137,1812.780136,2217.580177,2197.64016,1898.120136,2118.040157,1890.520123,2092.720146,1646.820122,1964.120113,2032.70015,2072.260132,1687.380112,1858.500122
PS (14:0),0.036447999,4.269233371,0.057271942,0.810860893,0.999096367,470.2515 -> 285.2515,PS,2037.733472,1991.346804,1765.940117,1915.860142,1815.980133,2108.500137,2195.680149,2003.440136,2212.620171,1841.560123,2027.700127,1734.780121,1851.560112,2343.940166,2122.860138
PS (14:1),-0.197373665,6.338434075,1.697283728,0.19264359,0.999096367,468.2358 -> 283.2358,PS,7918.693888,9116.327302,6871.920479,12686.8208,11294.54074,12958.26094,10925.90071,7483.560493,6115.160465,6175.360382,5081.680367,7961.720642,7409.76059,7432.240547,6685.120461
PS (16:0),0.130237665,4.090824873,0.729634089,0.39300182,0.999096367,498.2828 -> 313.2828,PS,1862.016807,1708.253454,1536.000111,1651.760117,1875.920155,1467.640099,2116.440155,1932.660137,1600.900112,1641.660118,1644.980133,1855.880127,2122.600155,1699.920128,1811.260132
PS (16:1),0.093615126,4.196084152,0.377582743,0.538899759,0.999096367,496.2671 -> 311.2671,PS,2010.026808,1892.320135,1317.060093,1581.020115,2111.800152,1796.440125,2029.740131,1936.940147,1965.240147,2246.740139,1785.480122,1881.620144,1930.100128,1911.160141,2237.800167
PS (18:0),-0.020560955,4.463208336,0.018266008,0.892491858,0.999096367,526.3141 -> 341.3141,PS,2347.836838,2387.163502,1330.76009,2384.920143,1682.640133,2353.720165,2835.780216,2686.84021,2528.960178,1861.280128,2330.460175,1910.180134,2178.180126,3126.040234,2531.000198
PS (18:1),0.043502325,3.84947376,0.081183999,0.775699258,0.999096367,524.2984 -> 339.2984,PS,1527.966773,1487.703441,1332.200104,1533.80011,1548.260105,1504.160099,1502.660095,1509.82011,1506.160114,1456.160103,1606.680099,1607.780125,1516.900112,1314.500099,1487.140114
PS (18:2),0.029469577,4.146204608,0.037400825,0.846651252,0.999096367,522.2828 -> 337.2828,PS,1895.166805,1860.420122,1346.100094,1655.860107,2036.380142,2013.900131,1841.040142,2274.880161,2349.960182,1667.340103,1766.40012,1665.940121,1581.680115,1884.600105,1795.540131
PS (18:3),-0.108732387,4.640697744,0.51144472,0.474514116,0.999096367,520.2671 -> 335.2671,PS,2575.170191,2773.156864,1434.920101,1932.800156,3170.920231,3223.760246,3488.860237,2583.580193,2079.180153,1847.260136,1765.660126,1754.020115,2010.440147,5297.52034,2935.960255
PS (18:4),-0.076750076,3.797659917,0.252493937,0.615324468,0.999096367,518.2515 -> 333.2515,PS,1414.610095,1493.50011,1275.960083,1387.580093,1487.000107,1557.360119,1319.28009,1413.500099,1492.880108,1443.82011,1396.340084,1467.620106,1424.300098,1691.120132,1367.860085
PS (20:0),0.01925586,4.027536623,0.015945552,0.899513692,0.999096367,554.3454 -> 369.3454,PS,1731.696793,1710.296792,1340.320107,1633.160122,1899.260151,1648.780117,1815.640125,1737.24012,1630.920113,1513.680103,1760.300121,1781.420135,1785.800133,1947.500153,1498.260117
PS (20:1),-0.090162084,3.86702644,0.348757374,0.554817395,0.999096367,552.3297 -> 367.3297,PS,1474.836773,1572.496778,1359.520096,1692.280125,1460.920105,1718.520119,1539.060108,1444.120113,1516.940117,1464.560097,1480.440109,1439.100098,1482.260101,1676.400116,1369.400097
PS (20:2),0.017304876,3.902912811,0.01285662,0.909723716,0.999096367,550.3141 -> 365.3141,PS,1575.92344,1561.400115,1343.060104,1743.800144,1797.640118,1521.760117,1596.260109,1558.700111,1648.48011,1483.180099,1550.920105,1606.060112,1483.860107,1454.900108,1378.380089
PS (20:3),0.055936727,4.020789736,0.134508762,0.713802253,0.999096367,548.2984 -> 363.2984,PS,1720.143444,1661.836777,1575.880112,1395.960094,1710.860115,1734.880123,1686.600109,2026.600113,1545.800087,1743.000114,1931.300133,1787.240131,1645.580093,1283.340088,1800.720127
PS (20:4),0.00472638,3.828396233,9.58E-04,0.975309338,0.999096367,546.2828 -> 361.2828,PS,1474.306771,1473.623437,1421.000095,1328.220104,1396.760098,1512.980106,1478.600105,1645.74012,1450.740108,1460.020092,1462.480091,1408.480091,1523.42012,1486.300106,1533.840103
PS (20:5),0.05888526,3.937701907,0.148937724,0.699552582,0.999096367,544.2671 -> 359.2671,PS,1642.740121,1585.423443,1297.980091,1426.000107,1618.540119,1425.420113,1720.380127,1769.640102,1595.240116,1625.700115,1553.020115,1901.220131,1691.940132,1364.560089,1677.320118
PS (22:0),-0.018863962,3.891622475,0.015275065,0.901638063,0.999096367,582.3767 -> 397.3767,PS,1542.536775,1567.616778,1318.840092,1623.900108,1602.040104,1405.720104,1330.380104,1639.540108,1804.40012,1587.600117,1393.460098,1376.620094,1363.020096,1772.320137,1761.920128
PS (22:1),0.04884307,3.917716374,0.102432836,0.748929441,0.999096367,580.361 -> 395.361,PS,1603.383443,1558.02678,1387.740089,1445.14011,1533.940094,1469.880108,1787.720108,1643.460121,1658.74012,1607.540112,1466.320091,1761.060127,1578.340118,1421.080101,1595.240128
PS (22:2),-0.081527001,4.365894818,0.286862328,0.592238276,0.999096367,578.3454 -> 393.3454,PS,2129.633479,2259.240165,1494.620094,1972.12014,2275.100151,1679.620125,2270.100166,2429.34016,2263.460152,2103.020161,1964.800121,2560.860191,2005.840141,2810.480213,1998.500145
PS (22:4),-0.006760991,3.96651155,0.00196425,0.96464944,0.999096367,574.3141 -> 389.3141,PS,1637.616781,1653.986781,1325.980091,1915.040134,1647.620121,1567.000114,1823.300121,1768.80011,1745.540131,1751.680119,1480.880096,1536.840103,1528.800106,1384.560108,1599.560108
PS (22:6),-0.099768835,4.195064652,0.428728928,0.512613304,0.999096367,570.2828 -> 385.2828,PS,1848.95013,1986.80014,1633.160126,1975.620136,1713.000126,2101.920143,2175.660145,2031.500145,1976.100128,2014.100128,1696.760128,1567.960121,1723.480141,2229.700169,1808.700115
PS (22:7),-0.085755845,4.632411602,0.318167623,0.572710923,0.999096367,568.3246 -> 383.3246,PS,2595.536849,2761.426865,1379.480091,2447.40015,2717.100182,2692.620216,2952.000214,2870.760212,2337.700169,2552.420166,2708.160179,2798.880192,2292.780178,3206.480251,2565.480171
PS (24:0),-0.042643629,3.999161002,0.07815233,0.779817108,0.999096367,624.3872 -> 439.3872,PS,1635.313446,1688.093453,1599.500111,1834.360138,1566.260105,1478.5401,1490.900101,1626.280109,1605.080112,1739.580124,1669.320122,1731.860123,1904.52013,1717.940125,1575.800106
PS (26:0),0.018929285,3.879307861,0.015371112,0.901330881,0.999096367,652.4185 -> 467.4185,PS,1510.940107,1496.856774,1716.100128,1593.840115,1373.140095,1429.680111,1664.00013,1527.840111,1477.260105,1584.280109,1525.440113,1363.78009,1511.580097,1481.720108,1514.2201
PS (26:1),0.013143688,3.799557848,0.007402895,0.931434558,0.999096367,650.4029 -> 465.4029,PS,1429.340102,1420.786767,1596.400097,1349.78009,1370.740101,1497.2001,1483.920101,1437.740089,1436.820107,1421.760105,1407.500107,1360.400105,1393.760094,1457.840111,1483.300102
PS (28:0),0.027326003,11.14071006,0.032669803,0.856565461,0.999096367,680.4498 -> 495.4498,PS,259506.6881,255117.773,4254.940289,281927.6222,210829.0935,232014.5797,185756.1114,195479.2969,298800.7817,347143.8672,328236.265,329228.0624,362076.9249,144913.2094,171340.9521
PS (28:1),-0.010811408,3.771068278,0.005008265,0.943581529,0.999096367,678.4342 -> 493.4342,PS,1411.333429,1424.666769,1361.260094,1450.460117,1506.460098,1404.900089,1341.480091,1485.600105,1436.920105,1374.420109,1485.180096,1395.380096,1362.78009,1437.240097,1335.180092
PS (28:2),-0.175911767,4.581178267,1.337698189,0.247440306,0.999096367,676.4185 -> 491.4185,PS,2441.806844,2754.366862,1288.600094,2372.220181,1946.980133,3062.88023,2027.460171,2659.62019,2880.560207,2966.760193,3024.780186,2920.580212,3102.920242,2544.140167,1668.140125
PS (30:0),-8.34E-04,3.678708905,2.98E-05,0.995644741,0.999096367,708.4811 -> 523.4811,PS,1329.97009,1334.456762,1255.220093,1348.000099,1307.080074,1305.140087,1335.480099,1314.620102,1276.280087,1453.400105,1414.320099,1307.060097,1374.720097,1278.520084,1271.940086
PS (30:1),0.03882838,3.745494853,0.064567014,0.799417993,0.999096367,706.4655 -> 521.4655,PS,1404.683435,1370.390098,1396.220093,1331.76009,1321.10009,1266.42009,1339.040096,1440.960102,1329.160095,1476.580112,1569.220108,1313.42009,1478.400112,1393.200104,1391.180111
PS (30:2),0.05357398,3.734848652,0.122905802,0.725904034,0.999096367,704.4498 -> 519.4498,PS,1407.086765,1357.493427,1329.000084,1405.800102,1396.460098,1370.12009,1398.360088,1404.58009,1300.480083,1284.980083,1392.500107,1250.140102,1635.460114,1429.340096,1319.260098
PS (30:3),-0.017139869,3.719115357,0.012578286,0.910702129,0.999096367,702.4342 -> 517.4342,PS,1360.596764,1379.866763,1290.580093,1371.280106,1554.840107,1378.580093,1239.620098,1383.920101,1293.5401,1340.660091,1383.340103,1448.560101,1360.480095,1356.200089,1331.760082
PS (30:4),0.025809383,3.69332565,0.028501218,0.865935837,0.999096367,700.4185 -> 515.4185,PS,1338.193431,1318.266761,1445.700092,1252.660084,1274.060085,1325.380093,1304.240105,1280.2201,1458.600105,1360.500099,1309.240089,1359.880096,1359.520107,1330.960094,1323.500092
PS (32:0),0.067294083,3.738343085,0.193884585,0.659702987,0.999096367,736.5124 -> 551.5124,PS,1404.180099,1342.650097,1461.120098,1344.080097,1303.060089,1377.640106,1406.100105,1351.560089,1349.980091,1350.7001,1599.240116,1265.140087,1418.8801,1366.780102,1347.820095
PS (32:1),0.033071153,3.753501152,0.046834695,0.828665639,0.999096367,734.4968 -> 549.4968,PS,1394.700099,1366.290096,1559.500114,1477.980103,1474.660107,1363.000088,1465.180099,1256.500084,1365.340107,1372.060116,1384.500095,1367.800091,1444.820103,1360.400097,1233.700085
PS (32:2),-0.083286837,4.203643484,0.298881981,0.584584169,0.999096367,732.4811 -> 547.4811,PS,1895.60013,2013.530146,1420.080105,2392.420174,2088.220154,2533.98016,2049.720139,2025.040146,1810.220127,1718.920132,1949.92012,1849.580147,1814.26012,1561.24012,1661.26012
PS (32:3),-0.013124483,3.700464657,0.007372855,0.93157347,0.999096367,730.4655 -> 545.4655,PS,1341.780097,1359.210095,1293.520088,1331.740093,1232.560081,1231.640083,1372.720108,1344.900093,1457.340107,1436.640102,1336.900101,1482.080105,1354.640091,1328.260094,1296.520096
PS (32:4),0.001684141,3.695711764,1.21E-04,0.991208853,0.999096367,728.4498 -> 543.4498,PS,1349.530089,1350.806764,1249.160088,1276.12009,1378.420097,1416.400089,1298.680092,1291.340099,1339.000088,1370.280102,1481.260086,1439.260101,1336.220081,1311.440102,1263.60009
