Lipid name,MRM,Ab-cl_12h_N1_acy-carnitines,Ab-cl_12h_N2_acy-carnitines,Ab-cl_12h_N3_acy-carnitines,Ab-cl_12h_N4_acy-carnitines,Ab-cl_12h_N5_acy-carnitines,Ab-cl_12h_N6_acy-carnitines,Ab-cl_1h_N1_acy-carnitines,Ab-cl_1h_N2_acy-carnitines,Ab-cl_1h_N3_acy-carnitines,Ab-cl_1h_N4_acy-carnitines,Ab-cl_1h_N5_acy-carnitines,Ab-cl_1h_N6_acy-carnitines,Ab-cl_1h_N7_acy-carnitines,Ab-cl_24h_N1_acy-carnitines,Ab-cl_24h_N2_acy-carnitines,Ab-cl_24h_N3_acy-carnitines,Ab-cl_24h_N4_acy-carnitines,Ab-cl_24h_N5_acy-carnitines,Ab-cl_24h_N6_acy-carnitines,Ab-cl_24h_N7_acy-carnitines,Blank_acy-carnitines,Veh-cl_12h_N1_acy-carnitines,Veh-cl_12h_N2_acy-carnitines,Veh-cl_12h_N3_acy-carnitines,Veh-cl_12h_N4_acy-carnitines,Veh-cl_12h_N5_acy-carnitines,Veh-cl_12h_N6_acy-carnitines,Veh-cl_1h_N1_acy-carnitines,Veh-cl_1h_N2_acy-carnitines,Veh-cl_1h_N3_acy-carnitines,Veh-cl_1h_N4_acy-carnitines,Veh-cl_1h_N5_acy-carnitines,Veh-cl_1h_N6_acy-carnitines,Veh-cl_1h_N7_acy-carnitines,Veh-cl_24h_N1_acy-carnitines,Veh-cl_24h_N2_acy-carnitines,Veh-cl_24h_N3_acy-carnitines,Veh-cl_24h_N4_acy-carnitines,Veh-cl_24h_N5_acy-carnitines,Veh-cl_24h_N6_acy-carnitines,Veh-cl_24h_N7_acy-carnitines
PCp(32:4),738.5 -> 184.1,189518.454,183724.3339,146484.4105,235508.679,213423.4763,213189.2538,170272.8339,165508.4107,203006.9752,174543.0732,199708.5339,263276.7204,236005.6959,167299.2923,258619.7196,185085.4132,209891.974,190968.253,162710.9887,231116.3158,2998.780231,237848.6948,197919.2327,284410.4184,205432.2947,223689.7188,213765.3529,215683.5151,186292.2127,188582.333,194500.3124,199797.8951,212216.3758,157605.0919,169794.8326,226689.0365,98062.50822,197626.232,206813.274,175287.1329,218606.4566
STD_d18:1-18:1(d9) SM,738.64 -> 184.1,253128.098,244566.8767,200331.7952,318044.3401,290346.4207,286206.962,230550.3574,231568.3781,275657.1789,230523.7158,279352.3394,340217.3052,318042.964,222190.2175,363952.2832,247703.06,293450.9183,268633.618,215239.7548,313375.5644,3443.700268,323130.0818,257862.8573,382397.8067,280270.2593,305205.1394,284244.6227,285211.7013,260014.1194,244345.7373,253885.3203,272371.5399,290173.4802,219006.9554,229774.3591,303894.619,135372.2091,274123.2392,286277.9173,251230.1397,306603.3795
PCo(34:4),740.6 -> 184.1,17926.08121,17947.72119,14816.64115,21731.8416,20468.14129,19669.56157,18845.80149,20606.4216,18453.12122,18492.40126,18295.16128,22505.78164,20219.06169,24851.70194,23432.14149,17682.3014,19433.90152,16761.24126,16295.52117,20036.86144,1966.160133,21730.78144,18444.72128,24875.44179,20371.66122,20062.82129,20040.10143,20108.9014,21332.76151,18647.48135,18377.44128,19265.38117,20548.40137,15205.2411,23862.38189,21270.78176,9537.860695,17453.56142,19448.66157,17644.08135,19727.2614
PCo(34:3),742.6 -> 184.1,2585.760189,2455.920185,2348.780178,2956.260204,2611.980206,2690.080189,5774.700439,8042.680649,2514.340195,2831.000221,3108.960224,2583.80019,2388.720158,9325.520744,2514.580181,2257.34016,2238.38015,2237.380173,2791.120201,2439.2202,1667.480125,2744.440201,2503.680157,2546.540176,2898.620228,2716.700203,2686.080193,3941.080292,7286.980515,2647.480194,2858.980209,2570.78019,2890.180237,2628.860191,9003.080624,2962.000225,1682.220108,2267.320175,2304.940155,2342.620171,2286.320148
PCo(34:2),744.6 -> 184.1,9190.700611,9004.260582,7359.760468,12399.98092,9181.500622,8712.760593,37690.76254,51760.94343,11400.22084,13279.14098,15544.0612,10843.00076,6654.960487,63429.60381,8626.660576,10739.2608,6168.500439,6833.540531,9174.460529,9198.980606,1562.780109,16225.66124,11946.84086,7396.240536,10713.32069,8149.820576,6217.280472,31637.64252,51841.44316,10190.20076,11633.58082,9822.580822,9747.520748,7330.540543,64046.14458,14076.64083,5234.340343,6924.840523,6983.040443,7733.12048,6853.100517
PCo(34:1),746.6 -> 184.1,79107.60553,86792.46622,71618.70508,94998.62572,80163.18501,74776.76546,308657.5016,476587.7567,73158.64557,95573.20653,96642.18678,83442.00484,44822.32379,891061.3845,68729.74438,99981.82718,54262.92377,63931.26352,84794.1468,83696.78557,3610.180256,122254.6703,77356.66487,75019.56596,102007.4472,79483.72551,67993.36544,189138.2742,539534.9377,80271.52603,92286.00708,85102.86565,78942.12523,57006.82414,820780.9225,116613.9484,43897.74329,54361.82462,75409.68585,65245.40511,82220.60622
PCo(34:0),748.6 -> 184.1,20118.3014,19221.78142,19119.44133,21203.82135,21374.22154,21343.00155,68618.18437,117612.8878,14889.40104,22026.86144,24642.18201,18406.18132,13541.54099,196228.1754,16898.82125,20600.54158,12465.62091,19180.1014,19928.90135,19299.86135,2007.480148,20917.48167,22942.96153,18086.80125,27102.66188,18305.28132,17580.74123,39277.08235,130627.6894,18820.7615,23297.58176,20627.52145,19838.20122,14040.52101,176699.1132,22163.14167,11503.6808,16636.16111,19866.2614,15532.46115,21377.84176
PC (34:6),750.5 -> 184.1,3834.560253,4630.180317,3804.900261,4916.260365,3457.640221,3556.620224,11479.8609,17987.96121,3839.840252,5330.200405,5133.060322,4304.560314,2767.020176,24860.72187,3249.660252,3865.140278,2868.780193,3033.240227,3156.400223,2776.420181,1789.600121,4527.860359,4193.820293,3534.34026,3901.62027,3975.080273,3207.880207,8457.700676,20301.18159,4653.740326,4411.580307,4390.560322,4485.720306,3121.0602,22941.32159,4903.980347,3156.440235,3076.260204,4109.020271,3406.500225,4164.040279
PC (34:5),752.5 -> 184.1,11402.5207,10573.42075,9371.340733,14252.62091,12930.32067,11806.72087,10778.44072,14308.86103,13059.38105,10798.50084,11613.72079,14945.82111,13230.701,16240.34108,15855.20112,10279.10073,12213.00082,11331.24072,10449.40076,13361.30092,1544.880112,13020.0808,10992.92072,15747.40104,11699.96079,12028.72086,12166.80089,13695.44085,15171.00092,9171.400711,12038.1408,11302.38083,12025.20085,10720.66076,15910.68117,13139.72086,7423.460495,11051.9607,11077.80091,10477.88078,12458.80064
STD_15:0-18:1(d7) PC,754.11 -> 184.1,49947.42361,51237.72408,42659.28251,69731.34509,60007.38469,55980.86449,52355.58336,57414.34389,53107.46379,48509.38387,53948.56318,73853.82417,68179.7849,65498.24499,75998.7049,51470.30399,58032.08324,56186.7439,47847.5031,61473.08454,1843.160126,64199.30488,56038.48415,81022.64587,60102.38431,59675.8239,53673.3034,58318.72547,62036.36436,48977.8434,48925.38331,56993.56416,57741.32381,46108.32359,59458.54437,63659.12411,30929.20226,54652.82357,56534.26382,50634.26369,59611.88414
PC (34:4),754.5 -> 184.1,53625.18365,48836.98306,42271.72269,65173.00465,58320.78352,55387.40334,58764.64432,65865.98534,53883.62367,46244.98314,55138.62389,67108.10475,65073.2642,72630.94527,75362.40485,45453.44326,57454.50365,52306.54375,49049.9836,56844.56358,2428.680172,63032.08465,49745.58348,76756.78492,56338.8642,60094.02433,57416.98352,60578.16455,71071.80469,50645.32327,50270.66364,54098.78358,52093.76381,46383.82368,69716.42447,60997.12445,29459.92207,51928.66428,54435.12371,49429.44382,55260.48363
SM (d18:2/20:1),755.6 -> 184.1,13978.28106,13117.86084,11128.26083,16882.96128,15651.06123,14668.12097,17083.16128,20394.18147,13955.52099,13625.561,15315.16124,16685.36124,15911.54115,23694.04142,19159.52137,11917.74086,14825.98099,14192.00093,12177.92086,15250.34108,1569.740101,14854.14093,14054.96095,17456.00135,13017.84077,15981.92116,13138.10094,15796.12117,23566.02148,13213.66096,13952.80094,15348.24129,14034.30087,11923.88084,22998.54152,16465.56107,8422.740589,14190.38099,15268.02108,12157.00093,13787.48101
PC (34:3),756.6 -> 184.1,7682.480606,7997.360561,7371.660549,10228.42075,8336.140553,8134.200596,23298.90175,32415.38223,8477.120583,9961.220715,14688.84114,8389.000549,6973.040459,41183.06322,7295.280457,7225.000511,6564.700512,5814.420406,6818.280457,7255.900532,2246.420155,10581.02076,9074.040585,9437.820694,9337.880802,8263.400547,6920.560516,19033.5213,38963.84288,8788.160545,8755.140579,8249.760593,9513.02066,6020.980446,40511.90306,9464.34066,4467.520317,6934.140537,6265.960426,5824.440414,7818.320705
SM (d16:1/22:1),757.6 -> 184.1,5608.560406,5579.400425,4822.620338,6887.640476,6266.220402,5321.100384,18569.24135,29436.7822,6799.860493,6514.66045,8821.200558,5348.720387,4137.160336,32963.40248,4345.780331,4486.560268,4686.020302,4386.680294,6080.400429,5112.560406,2430.040157,6669.540482,6019.180462,4453.760326,7615.720474,5607.30035,5084.820328,15974.94123,29836.14214,5506.600353,6707.240448,6448.740414,6327.100468,4685.6404,28826.96158,6941.240566,3411.820274,4838.560349,4373.080288,4810.040333,5840.860382
PC (34:2),758.6 -> 184.1,53706.58358,57195.34386,49391.7427,74990.34495,54896.30399,48327.58352,298129.6035,450065.4294,68408.32486,72392.80641,144577.2293,70861.90527,34904.86263,431185.6495,45205.78325,47408.9433,39473.70258,38778.94279,64782.82457,50600.26324,13040.8609,97504.4865,71984.92448,55650.14438,64660.84419,52410.20387,40417.84328,275275.9571,512878.4534,62898.82482,65073.76443,75385.22467,66502.72462,36787.90269,400982.7502,89218.22575,25226.38154,38043.64276,45567.06313,42910.32322,50169.4236
SM (d18:1/20:0),759.6 -> 184.1,41047.68259,46695.40315,43130.58337,53616.58371,44269.30267,39464.54279,194822.2116,332212.7017,44186.04376,46377.36295,81469.70588,46230.2432,26069.76183,319852.2002,33198.76236,34560.52203,29178.48227,37078.48301,46686.96344,37504.30236,7387.680519,58902.48435,49379.72335,39805.42267,54785.86319,44423.36329,38452.20336,158676.3524,377901.6672,43810.0031,46401.04284,53644.08372,43244.08301,24148.44176,307002.3398,60267.06406,21075.86161,31250.00169,40855.80339,37393.64267,45217.52265
PC (34:1),760.6 -> 184.1,442334.4948,436474.5945,431654.972,535004.9547,463202.1069,425877.9709,1650530.311,2784244.06,366471.6484,430443.4313,624061.2635,414453.2258,273338.6402,3441800.574,350130.9031,358996.2673,313042.3405,361135.8651,488330.2344,339494.2815,19421.9014,527265.6354,478114.2124,429481.2063,578891.0597,452956.4309,385177.5848,1188883.05,3039304.243,374498.2463,454830.1326,472767.4122,432606.0468,250838.6994,3229582.792,549061.0981,227441.6964,336081.1042,431924.7918,393526.4263,447046.411
SM (d18:0/20:0),761.6 -> 184.1,176429.1317,168476.6727,165580.1094,198402.3534,178799.1713,168450.8519,635287.9135,1096457.533,140069.7709,164426.0508,236220.7158,159082.8708,102481.3065,1349103.504,130299.3711,143029.4493,123384.5288,144818.7928,184214.6543,131860.45,9017.400711,196641.3137,178433.7133,157696.8303,228506.6173,169709.0114,146646.5495,453131.9318,1181174.649,146300.7096,174002.8705,186026.9744,169170.0729,95172.00644,1252216.784,215287.5537,88641.66656,132118.7691,164735.0929,151098.9101,178035.1936
PC (34:0),762.6 -> 184.1,87679.46675,78543.20641,85853.84624,91217.78698,94472.78633,92649.50644,263865.2205,485600.4955,53259.20441,70308.18578,90925.06532,61420.10458,47700.46373,665153.0519,61714.48396,68069.34472,57448.76396,77001.92451,91768.42659,67884.46378,5444.180454,79014.66487,84374.08636,78517.9453,112828.4072,92668.50552,87085.86536,153585.7513,454305.4542,64577.22541,75491.76437,76766.82525,71154.90446,42483.46291,600177.5896,84051.58597,49376.50324,63982.1848,96056.76723,80584.60503,104311.688
PCp(36:5),764.6 -> 184.1,6786.960548,7642.76059,6887.240578,5527.680389,7194.340504,7477.800426,16802.52122,29837.40215,4532.260277,6305.480412,7218.30061,5049.820415,4692.320271,40178.58315,4942.20034,4544.58028,4594.660297,5958.820435,7891.680649,6930.300484,1528.080109,6840.260452,7748.72057,6484.740452,8760.920597,7652.940533,6615.94035,10174.96072,28109.88204,6212.100502,6509.700455,6358.260468,5730.880436,3966.200268,36271.28248,6710.600418,4668.740341,4713.320362,7074.000519,5977.720421,8650.560642
PCo(36:5),766.6 -> 184.1,7519.00053,6779.360394,8041.220463,8467.340611,8748.620609,7834.200665,15836.88099,28171.64214,3886.040253,5770.320393,6713.040493,5125.28038,4031.960327,38723.60249,5331.660381,5687.520439,5569.300392,5394.920361,7755.600529,6419.040474,1559.180119,7006.840569,6257.060455,8032.520565,10281.04066,7983.620533,8486.880554,9325.36068,29061.46195,4255.340263,6216.920498,6337.10038,6015.460449,5119.560379,32862.86219,7198.640442,4746.140316,7033.520439,6873.260582,7866.220539,8281.780659
PCo(36:4),768.6 -> 184.1,34386.18245,37512.16286,29212.92213,33870.02243,33566.18252,30335.24228,121032.2693,195946.8934,17219.96128,28635.28219,28726.20182,22733.70162,11777.56083,397814.1512,27794.98206,38723.78297,20636.7416,29280.9422,32930.58237,30494.84191,2707.280205,30770.50206,30266.74244,29095.14198,45619.28272,30028.64204,28923.50235,54656.74441,215099.3553,23492.62158,30638.40229,27241.46187,26508.14183,18420.72137,341353.9464,37625.96272,19965.64133,24593.48156,36362.92258,30943.96249,39859.84254
PCo(36:3),770.6 -> 184.1,10912.84089,10614.60076,9103.120598,10770.1808,9845.420753,9090.180634,36784.58281,57731.6442,8308.460629,9823.140621,10099.90073,8295.66061,5320.500362,81559.9459,9172.340641,9758.800747,6431.300407,8772.260643,10765.66068,8789.740501,1534.420105,12497.18112,9889.980728,8516.060596,12036.84087,9812.200665,9575.740707,21398.96156,62225.30482,8917.940628,10840.96079,10041.38071,9387.660603,6679.080502,70837.4859,13442.18099,6053.800423,7379.860634,10467.64077,9315.800671,10671.66081
PCo(36:2),772.6 -> 184.1,15479.7411,18061.06121,14385.12099,19640.46128,15562.2413,13532.72089,51154.90364,84178.38576,16855.9612,19236.86153,23157.84139,18182.60127,9725.640587,124020.7293,15777.78105,18985.56117,10774.30085,10326.46072,13941.32097,15268.82114,2352.500206,27474.06214,17641.50121,14946.48091,19953.4412,14480.70092,11615.16079,49988.72374,89577.78549,16527.24125,18019.06143,17640.78128,16577.9612,10229.70071,112202.1077,29320.42182,8378.560516,10895.24076,14145.86095,12940.54091,13750.12097
PC (36:8),774.5 -> 184.1,12239.42092,13603.84106,12424.14087,17052.62141,13610.08081,10980.24084,46924.76317,82251.26585,13247.32093,13711.12091,18535.86141,13936.0011,8440.58054,94146.20546,11550.44089,12394.38088,9315.700695,12312.38092,13274.46084,11794.00093,2622.040169,21321.56149,14696.48113,12105.38097,18186.3213,12744.66092,11299.46081,37773.94263,84590.80629,12321.12099,14485.30091,14970.52075,13346.80102,8392.38055,90510.68628,21822.34153,7724.940479,10279.8606,12566.06094,10138.22071,13363.32103
PCo(36:1),774.6 -> 184.1,15178.04094,14414.54112,14314.82114,17456.42112,14893.101,13846.58091,51960.74352,82079.64578,14988.88095,16501.14114,21308.22148,14860.30115,10124.20074,101269.9268,13816.42081,12934.20084,10502.96077,13650.04099,15891.90118,12986.34104,2897.480198,24350.00161,13666.84102,14692.92113,17925.0012,14574.58097,12352.30101,41226.48329,93809.94626,14034.38107,15173.44121,16450.38116,14310.44093,9527.020668,95765.94769,20540.02174,7903.200592,10721.36072,13001.90083,12790.78104,14937.20105
PC (36:7),776.5 -> 184.1,4802.520374,4543.700306,3362.940216,4561.760326,4209.520271,4689.440315,11038.24094,18624.82124,4320.300323,4074.80027,4559.660355,3672.060291,4816.180332,20852.36152,3401.340252,3293.660255,2953.800217,6132.140404,3013.920193,3833.240288,1645.940128,5039.220325,3541.160259,3420.74025,4446.120312,4202.300308,4208.6203,9174.960705,25148.54182,4040.20031,3852.540241,3842.460281,3831.260246,3376.960224,20229.62132,5006.820305,2801.820194,3648.380283,3895.780289,4149.840317,4396.280296
PCo(36:0),776.6 -> 184.1,4608.760311,4578.560329,3761.780281,5132.36034,3963.920284,4218.340302,12071.02084,20279.78139,4942.000404,4380.960304,5874.160385,4526.760319,5338.360348,22506.82155,3913.120289,4246.420292,3000.540176,6968.240646,4680.840282,4331.240295,1930.900139,4583.780319,4545.840351,4411.080326,5307.480358,4410.020309,4260.520264,9369.600716,28692.16208,3871.020275,4752.54034,4698.880356,3650.360264,3074.640217,22388.10165,5237.620331,2947.220245,3739.900253,3729.740246,3869.420261,5011.300373
PC (36:6),778.5 -> 184.1,3135.120213,3004.260239,3374.620255,3131.240211,3661.620255,2934.920212,9894.66069,14407.42112,3189.980247,2909.620213,4559.640339,2777.660191,2958.600193,15209.28108,2274.280132,2949.120224,1794.660118,2687.760197,2992.980225,2599.100174,1606.740101,2626.220184,2681.640163,2958.320206,3351.440254,2789.920166,3147.720242,5950.340458,17345.10101,3020.56023,3294.540222,3455.740215,3188.880234,2929.580204,13453.36094,2612.360172,1762.980133,2501.880177,3032.260208,2550.500179,2953.90023
PC (36:5),780.6 -> 184.1,10000.50079,11921.9008,9192.300735,10479.08081,11813.02068,10611.44072,31643.56235,60547.10463,8142.780548,11699.24093,13346.00095,10604.6608,7682.120502,51994.74362,6072.160454,7222.780483,6984.240471,6192.300396,8433.040596,8102.320583,2282.74015,9306.360649,9974.520687,10670.72079,15772.34115,12242.60092,11018.60083,20258.92116,65262.36464,9160.760571,11648.98091,13425.2411,13575.38099,8357.320568,47883.78331,8264.740673,5286.400406,8139.240551,8915.680576,7206.200485,9578.560638
PC (36:4),782.6 -> 184.1,107392.0284,96867.2863,106939.9073,105637.1669,134664.2697,127950.4891,360869.6255,680958.0718,62683.32403,85770.60492,106439.3076,74074.86527,52271.06357,717453.3047,61121.08461,58669.02483,66642.60471,89194.16652,107815.267,79906.00486,8457.720554,67250.28531,91106.66747,93042.34544,142205.0096,133128.9074,119114.4877,155178.4317,718153.2256,76567.44627,98200.04726,104157.5882,103888.6473,64156.42384,630589.2827,72835.64553,48704.84352,75857.04488,113273.0883,100344.1269,127807.3892
SM (d18:2/22:1),783.6 -> 184.1,44727.52314,41889.7229,49222.96352,45280.8432,59105.10364,49708.52347,155584.111,287219.3198,31039.16243,38182.66284,45198.02251,34964.1022,23468.94188,311650.2051,26601.78182,26182.80184,32239.98244,40062.5627,47053.88345,36149.06239,4361.280281,30549.86221,37643.30288,40005.02275,61697.28458,56027.82317,49364.98388,67575.70554,303239.3225,36637.80238,45136.30339,44828.30346,45469.5825,29152.40195,271641.6782,35185.66254,22343.54144,34933.72225,48624.66302,41889.30273,56535.96365
PC (36:3),784.6 -> 184.1,56456.92416,51639.84361,54715.34425,60433.88401,65759.42472,55865.82404,184141.793,321719,38809.12214,49943.94319,66784.8654,42691.76314,28349.60206,370120.509,36169.82249,37907.32246,37593.14267,43868.363,59209.98446,38227.20287,7301.120544,49784.66309,57216.34454,52559.44399,71497.80459,64009.94514,53964.40368,103971.2283,346849.3436,43867.02345,58071.92438,59238.08495,54802.2841,29833.90236,327007.7079,56862.46297,26662.902,40917.88366,53268.18382,48673.52406,61691.68442
SM (d16:1/24:1),785.6 -> 184.1,29262.08212,28610.48244,28731.06234,33733.62243,32825.28243,31133.68226,88813.16603,164240.0326,21160.84149,26881.1421,37273.12283,24933.32182,17524.94139,191333.9739,22277.44167,21452.68155,21788.52172,24937.54214,31653.08207,22908.22149,4551.680374,26678.22199,28623.80223,29895.76204,40333.74319,31769.86228,27598.9216,60820.16418,170505.2726,25387.2618,29980.5623,32378.64252,30261.98172,17005.74123,180872.2539,36279.6827,15571.00114,24075.64165,29602.48238,28082.84221,29977.12255
PC (36:2),786.6 -> 184.1,137700.3892,125822.2086,142795.2907,180193.9136,128670.53,127661.5892,429384.5715,749294.5122,101252.2871,123579.7889,222948.6186,127957.7272,63645.64455,1036483.155,114830.3683,112658.6879,106869.1281,94670.94586,157449.7522,107297.4877,17483.9413,193793.6344,152162.9316,146957.7295,214925.6108,133922.4688,105418.8868,463462.9955,784444.2405,101821.8477,134405.7709,168530.2914,139932.8303,68942.88499,954201.2817,248588.5744,74211.06592,121902.8481,124170.6087,113608.2274,131662.849
SM (d16:1/24:0),787.7 -> 184.1,111340.2083,115502.2076,122917.1093,135402.6295,118802.1076,114049.7058,436281.9287,834497.7424,86099.64681,107487.9483,168117.1728,106353.5275,58090.56411,849068.655,94833.08598,93685.06625,84414.5468,93801.8856,122980.6266,97945.60684,10627.16078,148877.2699,116957.5497,121822.3084,171039.4718,113463.2877,99268.80835,365233.7047,896357.6038,95892.54641,116876.0284,136801.3295,129479.3884,64761.34456,790550.2578,177189.0145,54573.04341,95521.98678,116102.8899,104407.5472,123881.729
PC (36:1),788.6 -> 184.1,89570.4068,89742.18652,96126.24744,109790.0077,95524.16628,91308.50615,369238.0276,748469.6335,77441.78581,92285.1669,146557.3291,101006.0065,56854.72403,643716.0658,72512.44493,65558.46548,61095.04423,79594.22527,104222.4063,74499.62553,8571.62064,123490.5088,95856.56699,87267.16606,124767.6495,93951.74646,85126.34548,328692.3227,739895.7852,78964.22584,94216.56731,116345.3483,106225.7075,54506.08388,582018.1414,130653.1891,43982.68323,72541.16497,95114.30588,88369.84657,98341.92622
SM (d18:0/22:0),789.7 -> 184.1,36465.26225,37825.96284,38429.62269,42948.08259,37735.52251,38139.90231,139733.4302,280671.2984,30888.66219,36732.24249,57535.46393,40835.54322,23318.92171,228699.2766,29582.66234,25367.10208,26795.88184,32127.66263,40875.90281,27813.56201,4129.920292,48349.74303,38198.62273,32658.12254,48609.38268,38556.10278,35001.66209,123972.8879,284036.7788,31910.32207,38082.56298,46622.5029,43942.28336,22456.88184,217162.0971,47875.50353,19298.58133,29389.94187,35815.64267,32629.20238,36527.08275
PC (36:0); PCp(38:6),790.6 -> 184.1,26360.182,22701.70163,27410.88196,25508.78191,24297.52174,23655.60176,82309.80575,166390.7517,22107.62157,23434.36168,33892.26227,24781.82177,16536.48121,141633.2299,18232.26135,16783.38121,17468.1811,19806.7014,25830.28173,19968.88125,4826.800323,25967.46178,23349.30154,21806.84154,32769.2625,22056.3216,21889.32135,61004.76456,151799.6494,22999.30166,26018.6218,28018.54232,27909.74165,15763.56125,124527.4488,28125.90208,15619.20121,19540.96149,24742.48168,19650.66137,25301.74176
PCo(38:6),792.6 -> 184.1,11467.62088,12006.7009,9717.460754,11561.9008,12243.2809,10922.6408,51683.9834,74770.6458,8997.34063,11244.86067,9717.740612,7803.600555,6642.880436,118468.6677,9862.340622,14642.70108,7340.920498,11067.24083,13617.52098,12475.00076,1620.12011,11678.76084,11071.86073,8992.040627,14563.82095,10474.10071,10381.16074,23773.7618,81243.12599,9657.360737,11508.94079,10320.94077,10398.04074,8088.660542,104625.2653,13609.42097,7509.900566,8393.460514,14833.08115,11593.40076,16052.86111
